Unnamed: 0,gameweek,home_team,home_score,home_xg,away_team,away_score,away_xg,referee,season
3616,34,Middlesbrough,1,0,Ipswich Town,2,0,Stephen Bennett,2000
3617,34,Newcastle Utd,2,0,West Ham,1,0,Paul Durkin,2000
3618,34,Charlton Ath,3,0,Aston Villa,3,0,Graham Poll,2000
3619,34,Tottenham,0,0,Chelsea,3,0,Graham Barber,2000
3620,35,Aston Villa,0,0,Southampton,0,0,Jeff Winter,2000
3621,35,Bradford City,2,0,Derby County,0,0,Neale Barry,2000
3622,35,Chelsea,0,0,Charlton Ath,1,0,Mike Dean,2000
3623,35,Ipswich Town,2,0,Coventry City,0,0,Graham Barber,2000
3624,35,Sunderland,1,0,Newcastle Utd,1,0,Mike Riley,2000
3625,35,Arsenal,4,0,Everton,1,0,Dermot Gallagher,2000
3626,35,Manchester Utd,1,0,Manchester City,1,0,David Elleray,2000
3627,35,West Ham,0,0,Leeds United,2,0,Graham Poll,2000
3628,35,Leicester City,0,0,Middlesbrough,3,0,Paul Taylor,2000
3629,35,Liverpool,3,0,Tottenham,1,0,Barry Knight,2000
3630,36,Tottenham,0,0,Aston Villa,0,0,Clive Wilkes,2000
3631,36,Leeds United,2,0,Chelsea,0,0,Steve Dunn,2000
3632,36,Middlesbrough,0,0,Manchester Utd,2,0,Stephen Lodge,2000
3633,36,Everton,2,0,Bradford City,1,0,Paul Durkin,2000
3634,36,Coventry City,0,0,Liverpool,2,0,Stephen Bennett,2000
3635,36,Southampton,0,0,Sunderland,1,0,Alan Wiley,2000
3636,36,Manchester City,1,0,West Ham,0,0,Peter Jones,2000
3637,36,Derby County,1,0,Arsenal,2,0,Graham Barber,2000
3638,36,Newcastle Utd,1,0,Leicester City,0,0,Graham Poll,2000
3639,36,Charlton Ath,2,0,Ipswich Town,1,0,Rob Styles,2000
3640,21,Bradford City,0,0,Liverpool,2,0,Jeff Winter,2000
3641,26,Newcastle Utd,1,0,Southampton,1,0,Stephen Lodge,2000
3642,37,West Ham,3,0,Southampton,0,0,Clive Wilkes,2000
3643,37,Manchester Utd,0,0,Derby County,1,0,Neale Barry,2000
3644,37,Chelsea,2,0,Everton,1,0,Rob Harris,2000
3645,37,Leicester City,4,0,Tottenham,2,0,Mike Dean,2000
3646,37,Sunderland,3,0,Charlton Ath,2,0,Steve Dunn,2000
3647,37,Liverpool,3,0,Newcastle Utd,0,0,Mark Halsey,2000
3648,37,Aston Villa,3,0,Coventry City,2,0,Mike Riley,2000
3649,37,Bradford City,1,0,Middlesbrough,1,0,Graham Barber,2000
3650,37,Arsenal,2,0,Leeds United,1,0,Peter Jones,2000
3651,37,Ipswich Town,2,0,Manchester City,1,0,Stephen Lodge,2000
3652,28,Liverpool,2,0,Chelsea,2,0,Mike Riley,2000
3653,34,Southampton,2,0,Manchester Utd,1,0,Jeff Winter,2000
3654,34,Leeds United,6,0,Bradford City,1,0,Andy D'Urso,2000
3655,32,Newcastle Utd,0,0,Arsenal,0,0,Alan Wiley,2000
3656,38,Everton,2,0,Sunderland,2,0,Stephen Bennett,2000
3657,38,Leeds United,3,0,Leicester City,1,0,David Elleray,2000
3658,38,Manchester City,1,0,Chelsea,2,0,Mike Riley,2000
3659,38,Charlton Ath,0,0,Liverpool,4,0,Graham Barber,2000
3660,38,Southampton,3,0,Arsenal,2,0,Paul Taylor,2000
3661,38,Tottenham,3,0,Manchester Utd,1,0,Andy D'Urso,2000
3662,38,Middlesbrough,2,0,West Ham,1,0,Paul Durkin,2000
3663,38,Derby County,1,0,Ipswich Town,1,0,Graham Poll,2000
3664,38,Newcastle Utd,3,0,Aston Villa,0,0,Barry Knight,2000
3665,38,Coventry City,0,0,Bradford City,0,0,Alan Wiley,2000
3666,1,Derby County,2,0,Blackburn,1,0,Paul Durkin,2001
3667,1,Liverpool,2,0,West Ham,1,0,Jeff Winter,2001
3668,1,Middlesbrough,0,0,Arsenal,4,0,Graham Barber,2001
3669,1,Charlton Ath,1,0,Everton,2,0,Neale Barry,2001
3670,1,Leicester City,0,0,Bolton,5,0,Rob Styles,2001
3671,1,Leeds United,2,0,Southampton,0,0,Clive Wilkes,2001
3672,1,Sunderland,1,0,Ipswich Town,0,0,Graham Poll,2001
3673,1,Tottenham,0,0,Aston Villa,0,0,Dermot Gallagher,2001
3674,1,Chelsea,1,0,Newcastle Utd,1,0,Andy D'Urso,2001
3675,1,Manchester Utd,3,0,Fulham,2,0,Peter Jones,2001
3676,2,Everton,1,0,Tottenham,1,0,David Elleray,2001
3677,2,Arsenal,1,0,Leeds United,2,0,Jeff Winter,2001
3678,2,Ipswich Town,3,0,Derby County,1,0,Eddie Wolstenholme,2001
3679,2,Bolton,1,0,Middlesbrough,0,0,Steve Dunn,2001
3680,2,Fulham,2,0,Sunderland,0,0,Mike Dean,2001
3681,2,Blackburn,2,0,Manchester Utd,2,0,Alan Wiley,2001
3682,3,Ipswich Town,0,0,Charlton Ath,1,0,Steve Dunn,2001
3683,3,Arsenal,4,0,Leicester City,0,0,Andy D'Urso,2001
3684,3,Southampton,0,0,Chelsea,2,0,David Elleray,2001
3685,3,Everton,2,0,Middlesbrough,0,0,Uriah Rennie,2001
3686,3,West Ham,0,0,Leeds United,0,0,Paul Durkin,2001
3687,3,Blackburn,2,0,Tottenham,1,0,Stephen Bennett,2001
3688,3,Fulham,0,0,Derby County,0,0,Mike Dean,2001
3689,3,Aston Villa,1,0,Manchester Utd,1,0,Graham Barber,2001
3690,3,Newcastle Utd,1,0,Sunderland,1,0,Mike Riley,2001
3691,3,Bolton,2,0,Liverpool,1,0,Graham Poll,2001
3692,4,Sunderland,1,0,Blackburn,0,0,Mike Dean,2001
3693,4,Chelsea,1,0,Arsenal,1,0,Mike Riley,2001
3694,4,Leicester City,1,0,Ipswich Town,1,0,Barry Knight,2001
3695,4,Manchester Utd,4,0,Everton,1,0,Dermot Gallagher,2001
3696,4,Liverpool,1,0,Aston Villa,3,0,Andy D'Urso,2001
3697,4,Derby County,0,0,West Ham,0,0,Clive Wilkes,2001
3698,4,Middlesbrough,1,0,Newcastle Utd,4,0,Graham Poll,2001
3699,4,Leeds United,0,0,Bolton,0,0,Stephen Bennett,2001
3700,4,Tottenham,2,0,Southampton,0,0,Alan Wiley,2001
3701,4,Charlton Ath,1,0,Fulham,1,0,Jeff Winter,2001
3702,5,Newcastle Utd,4,0,Manchester Utd,3,0,Stephen Bennett,2001
3703,5,Middlesbrough,2,0,West Ham,0,0,Mike Riley,2001
3704,5,Everton,1,0,Liverpool,3,0,Paul Durkin,2001
3705,5,Derby County,2,0,Leicester City,3,0,Graham Barber,2001
3706,5,Bolton,0,0,Southampton,1,0,David Pugh,2001
3707,5,Fulham,1,0,Arsenal,3,0,Alan Wiley,2001
3708,5,Tottenham,2,0,Chelsea,3,0,Steve Dunn,2001
3709,5,Charlton Ath,0,0,Leeds United,2,0,Mark Halsey,2001
3710,5,Aston Villa,0,0,Sunderland,0,0,Uriah Rennie,2001
3711,5,Ipswich Town,1,0,Blackburn,1,0,Graham Poll,2001
3712,6,Sunderland,1,0,Tottenham,2,0,Paul Durkin,2001
3713,6,Blackburn,1,0,Bolton,1,0,Jeff Winter,2001
3714,6,Leicester City,1,0,Middlesbrough,2,0,Neale Barry,2001
3715,7,Sunderland,2,0,Charlton Ath,2,0,Andy D'Urso,2001
3716,7,Liverpool,1,0,Tottenham,0,0,Dermot Gallagher,2001
3717,7,Leicester City,0,0,Fulham,0,0,Eddie Wolstenholme,2001
3718,7,Manchester Utd,4,0,Ipswich Town,0,0,Neale Barry,2001
3719,7,Arsenal,1,0,Bolton,1,0,Clive Wilkes,2001
3720,7,Blackburn,1,0,Everton,0,0,Graham Barber,2001
3721,7,Chelsea,2,0,Middlesbrough,2,0,Rob Styles,2001
3722,7,Leeds United,3,0,Derby County,0,0,Alan Wiley,2001
3723,7,West Ham,3,0,Newcastle Utd,0,0,Peter Jones,2001
3724,7,Southampton,1,0,Aston Villa,3,0,Steve Dunn,2001
3725,2,Newcastle Utd,1,0,Leicester City,0,0,David Pugh,2001
3726,8,Tottenham,3,0,Manchester Utd,5,0,Jeff Winter,2001
3727,8,Charlton Ath,2,0,Leicester City,0,0,Mike Dean,2001
3728,8,Bolton,0,0,Sunderland,2,0,David Elleray,2001
3729,8,Middlesbrough,1,0,Southampton,3,0,Alan Wiley,2001
3730,8,Everton,5,0,West Ham,0,0,Paul Durkin,2001
3731,8,Derby County,0,0,Arsenal,2,0,Rob Styles,2001
3732,8,Newcastle Utd,0,0,Liverpool,2,0,Graham Barber,2001
3733,8,Fulham,1,0,Chelsea,1,0,Graham Poll,2001
3734,8,Ipswich Town,1,0,Leeds United,2,0,Andy D'Urso,2001
3735,8,Aston Villa,2,0,Blackburn,0,0,Mark Halsey,2001
3736,9,Sunderland,1,0,Manchester Utd,3,0,Graham Poll,2001
3737,9,Bolton,0,0,Newcastle Utd,4,0,Mike Riley,2001
3738,9,Chelsea,2,0,Leicester City,0,0,Jeff Winter,2001
3739,9,Ipswich Town,0,0,Everton,0,0,Clive Wilkes,2001
3740,9,Southampton,0,0,Arsenal,2,0,Graham Barber,2001
3741,9,Liverpool,1,0,Leeds United,1,0,Alan Wiley,2001
3742,9,Charlton Ath,0,0,Middlesbrough,0,0,David Elleray,2001
3743,9,Aston Villa,2,0,Fulham,0,0,Paul Durkin,2001
3744,9,Blackburn,7,0,West Ham,1,0,Andy D'Urso,2001
3745,9,Tottenham,3,0,Derby County,1,0,Mark Halsey,2001
3746,10,Manchester Utd,1,0,Bolton,2,0,Graham Barber,2001
3747,10,Everton,3,0,Aston Villa,2,0,Rob Styles,2001
3748,10,Derby County,1,0,Charlton Ath,1,0,Andy D'Urso,2001
3749,10,West Ham,2,0,Southampton,0,0,Neale Barry,2001
3750,10,Arsenal,3,0,Blackburn,3,0,Uriah Rennie,2001
3751,10,Leicester City,1,0,Liverpool,4,0,Mark Halsey,2001
3752,10,Leeds United,0,0,Chelsea,0,0,Paul Durkin,2001
3753,10,Fulham,1,0,Ipswich Town,1,0,Mike Riley,2001
3754,10,Newcastle Utd,0,0,Tottenham,2,0,Alan Wiley,2001
3755,10,Middlesbrough,2,0,Sunderland,0,0,Mark Halsey,2001
3756,2,West Ham,2,0,Chelsea,1,0,Dermot Gallagher,2001
3757,2,Aston Villa,1,0,Charlton Ath,0,0,David Pugh,2001
3758,6,Southampton,3,0,Ipswich Town,3,0,Uriah Rennie,2001
3759,11,Manchester Utd,1,0,Leeds United,1,0,Dermot Gallagher,2001
3760,11,Fulham,2,0,Southampton,1,0,Andy D'Urso,2001
3761,11,Aston Villa,3,0,Bolton,2,0,Eddie Wolstenholme,2001
3762,11,Everton,1,0,Newcastle Utd,3,0,Jeff Winter,2001
3763,11,Tottenham,2,0,Middlesbrough,1,0,Mike Dean,2001
3764,11,Charlton Ath,0,0,Liverpool,2,0,Peter Jones,2001
3765,11,Sunderland,1,0,Arsenal,1,0,Mike Riley,2001
3766,11,Ipswich Town,2,0,West Ham,3,0,Steve Dunn,2001
3767,11,Derby County,1,0,Chelsea,1,0,Stephen Bennett,2001
3768,11,Blackburn,0,0,Leicester City,0,0,Rob Styles,2001
3769,12,Newcastle Utd,3,0,Aston Villa,0,0,Clive Wilkes,2001
3770,12,Leicester City,1,0,Sunderland,0,0,Steve Dunn,2001
3771,12,West Ham,0,0,Fulham,2,0,Graham Barber,2001
3772,12,Southampton,1,0,Blackburn,2,0,Alan Wiley,2001
3773,12,Middlesbrough,5,0,Derby County,1,0,Neale Barry,2001
3774,12,Bolton,2,0,Everton,2,0,Andy D'Urso,2001
3775,12,Chelsea,2,0,Ipswich Town,1,0,Rob Styles,2001
3776,12,Leeds United,2,0,Tottenham,1,0,Stephen Bennett,2001
3777,12,Liverpool,3,0,Manchester Utd,1,0,Graham Poll,2001
3778,12,Arsenal,2,0,Charlton Ath,4,0,Mark Halsey,2001
3779,13,Derby County,1,0,Southampton,0,0,Paul Durkin,2001
3780,13,Sunderland,2,0,Leeds United,0,0,Graham Barber,2001
3781,13,Tottenham,1,0,Arsenal,1,0,Jeff Winter,2001
3782,13,Fulham,3,0,Newcastle Utd,1,0,Eddie Wolstenholme,2001
3783,13,Aston Villa,0,0,Middlesbrough,0,0,Peter Jones,2001
3784,13,Manchester Utd,2,0,Leicester City,0,0,Andy D'Urso,2001
3785,13,Blackburn,1,0,Liverpool,1,0,Mike Riley,2001
3786,13,Everton,0,0,Chelsea,0,0,Mark Halsey,2001
3787,13,Ipswich Town,1,0,Bolton,2,0,Stephen Bennett,2001
3788,13,Charlton Ath,4,0,West Ham,4,0,Alan Wiley,2001
3789,14,Bolton,0,0,Fulham,0,0,Mike Dean,2001
3790,14,Leicester City,0,0,Everton,0,0,Uriah Rennie,2001
3791,14,West Ham,0,0,Tottenham,1,0,David Elleray,2001
3792,14,Chelsea,0,0,Blackburn,0,0,Graham Poll,2001
3793,14,Southampton,1,0,Charlton Ath,0,0,Dermot Gallagher,2001
3794,14,Newcastle Utd,1,0,Derby County,0,0,Rob Styles,2001
3795,14,Arsenal,3,0,Manchester Utd,1,0,Peter Jones,2001
3796,14,Middlesbrough,0,0,Ipswich Town,0,0,David Pugh,2001
3797,14,Leeds United,1,0,Aston Villa,1,0,Neale Barry,2001
3798,14,Liverpool,1,0,Sunderland,0,0,Stephen Bennett,2001
3799,15,Aston Villa,0,0,Leicester City,2,0,Stephen Bennett,2001
3800,15,Derby County,0,0,Liverpool,1,0,Graham Barber,2001
3801,15,Blackburn,0,0,Middlesbrough,1,0,Barry Knight,2001
3802,15,Sunderland,1,0,West Ham,0,0,Peter Jones,2001
3803,15,Ipswich Town,0,0,Arsenal,2,0,David Elleray,2001
3804,15,Manchester Utd,0,0,Chelsea,3,0,Alan Wiley,2001
3805,15,Charlton Ath,1,0,Newcastle Utd,1,0,Andy D'Urso,2001
3806,15,Fulham,0,0,Leeds United,0,0,Graham Poll,2001
3807,15,Everton,2,0,Southampton,0,0,Jeff Winter,2001
3808,15,Tottenham,3,0,Bolton,2,0,Paul Durkin,2001
3809,6,West Ham,1,0,Aston Villa,1,0,Mike Dean,2001
3810,6,Chelsea,0,0,Charlton Ath,1,0,Dermot Gallagher,2001
3811,16,Liverpool,2,0,Middlesbrough,0,0,Dermot Gallagher,2001
3812,16,Charlton Ath,3,0,Tottenham,1,0,Steve Dunn,2001
3813,16,Derby County,1,0,Bolton,0,0,Matt Messias,2001
3814,16,Leicester City,0,0,Southampton,4,0,Graham Poll,2001
3815,16,Fulham,2,0,Everton,0,0,Phil Dowd,2001
3816,16,Manchester Utd,0,0,West Ham,1,0,Paul Durkin,2001
3817,16,Arsenal,3,0,Aston Villa,2,0,Alan Wiley,2001
3818,16,Blackburn,1,0,Leeds United,2,0,Andy D'Urso,2001
3819,16,Ipswich Town,0,0,Newcastle Utd,1,0,Rob Styles,2001
3820,16,Sunderland,0,0,Chelsea,0,0,Neale Barry,2001
3821,6,Manchester Utd,5,0,Derby County,0,0,Mark Halsey,2001
3822,6,Liverpool,0,0,Fulham,0,0,Jeff Winter,2001
3823,17,Everton,1,0,Derby County,0,0,Clive Wilkes,2001
3824,17,Southampton,2,0,Sunderland,0,0,David Pugh,2001
3825,17,Newcastle Utd,2,0,Blackburn,1,0,Steve Dunn,2001
3826,17,West Ham,1,0,Arsenal,1,0,Mike Riley,2001
3827,17,Bolton,0,0,Charlton Ath,0,0,Chris Foy,2001
3828,17,Middlesbrough,0,0,Manchester Utd,1,0,David Elleray,2001
3829,17,Tottenham,4,0,Fulham,0,0,Neale Barry,2001
3830,17,Chelsea,4,0,Liverpool,0,0,Mark Halsey,2001
3831,17,Leeds United,2,0,Leicester City,2,0,Rob Styles,2001
3832,17,Aston Villa,2,0,Ipswich Town,1,0,Mike Dean,2001
3833,6,Arsenal,1,0,Newcastle Utd,3,0,Graham Poll,2001
3834,6,Leeds United,3,0,Everton,2,0,Peter Jones,2001
3835,18,Manchester Utd,6,0,Southampton,1,0,Steve Dunn,2001
3836,18,Derby County,3,0,Aston Villa,1,0,David Elleray,2001
3837,18,Tottenham,1,0,Ipswich Town,2,0,Mike Riley,2001
3838,18,Leeds United,3,0,Newcastle Utd,4,0,Jeff Winter,2001
3839,18,Leicester City,1,0,West Ham,1,0,Eddie Wolstenholme,2001
3840,18,Sunderland,1,0,Everton,0,0,Barry Knight,2001
3841,18,Charlton Ath,0,0,Blackburn,2,0,Alan Wiley,2001
3842,18,Chelsea,5,0,Bolton,1,0,Uriah Rennie,2001
3843,18,Liverpool,1,0,Arsenal,2,0,Paul Durkin,2001
3844,19,Bolton,0,0,Leeds United,3,0,Alan Wiley,2001
3845,19,Newcastle Utd,3,0,Middlesbrough,0,0,Mark Halsey,2001
3846,19,West Ham,4,0,Derby County,0,0,Graham Poll,2001
3847,19,Fulham,0,0,Charlton Ath,0,0,Stephen Bennett,2001
3848,19,Arsenal,2,0,Chelsea,1,0,Graham Barber,2001
3849,19,Southampton,1,0,Tottenham,0,0,Peter Jones,2001
3850,19,Aston Villa,1,0,Liverpool,2,0,Andy D'Urso,2001
3851,19,Blackburn,0,0,Sunderland,3,0,Clive Wilkes,2001
3852,19,Everton,0,0,Manchester Utd,2,0,Uriah Rennie,2001
3853,19,Ipswich Town,2,0,Leicester City,0,0,Neale Barry,2001
3854,20,Newcastle Utd,1,0,Chelsea,2,0,Stephen Bennett,2001
3855,20,Arsenal,2,0,Middlesbrough,1,0,Andy D'Urso,2001
3856,20,Everton,0,0,Charlton Ath,3,0,Graham Barber,2001
3857,20,Southampton,0,0,Leeds United,1,0,Mark Halsey,2001
3858,20,Ipswich Town,5,0,Sunderland,0,0,Graham Poll,2001
3859,20,West Ham,1,0,Liverpool,1,0,Rob Styles,2001
3860,20,Bolton,2,0,Leicester City,2,0,Mike Riley,2001
3861,20,Aston Villa,1,0,Tottenham,1,0,Eddie Wolstenholme,2001
3862,20,Blackburn,0,0,Derby County,1,0,David Pugh,2001
3863,20,Fulham,2,0,Manchester Utd,3,0,Dermot Gallagher,2001
3864,21,Sunderland,1,0,Aston Villa,1,0,Mike Riley,2001
3865,21,Chelsea,2,0,Southampton,4,0,Eddie Wolstenholme,2001
3866,21,Leeds United,3,0,West Ham,0,0,Steve Dunn,2001
3867,21,Liverpool,1,0,Bolton,1,0,Clive Wilkes,2001
3868,21,Tottenham,1,0,Blackburn,0,0,Jeff Winter,2001
3869,21,Charlton Ath,3,0,Ipswich Town,2,0,Uriah Rennie,2001
3870,21,Middlesbrough,1,0,Everton,0,0,Rob Styles,2001
3871,21,Derby County,0,0,Fulham,1,0,Barry Knight,2001
3872,21,Manchester Utd,3,0,Newcastle Utd,1,0,Peter Jones,2001
3873,2,Southampton,2,0,Liverpool,0,0,Graham Poll,2001
3874,22,Blackburn,4,0,Charlton Ath,1,0,Neale Barry,2001
3875,22,Newcastle Utd,3,0,Leeds United,1,0,Graham Barber,2001
3876,22,West Ham,1,0,Leicester City,0,0,Dermot Gallagher,2001
3877,22,Bolton,2,0,Chelsea,2,0,Jeff Winter,2001
3878,22,Ipswich Town,2,0,Tottenham,1,0,Matt Messias,2001
3879,22,Everton,1,0,Sunderland,0,0,David Elleray,2001
3880,22,Fulham,2,0,Middlesbrough,1,0,Mike Dean,2001
3881,22,Aston Villa,2,0,Derby County,1,0,Mark Halsey,2001
3882,22,Arsenal,1,0,Liverpool,1,0,Steve Dunn,2001
3883,22,Southampton,1,0,Manchester Utd,3,0,Stephen Bennett,2001
3884,23,Sunderland,1,0,Fulham,1,0,Peter Jones,2001
3885,23,Tottenham,1,0,Everton,1,0,Clive Wilkes,2001
3886,23,Derby County,1,0,Ipswich Town,3,0,Paul Durkin,2001
3887,23,Manchester Utd,2,0,Blackburn,1,0,Uriah Rennie,2001
3888,23,Leicester City,0,0,Newcastle Utd,0,0,Alan Wiley,2001
3889,23,Middlesbrough,1,0,Bolton,1,0,Graham Poll,2001
3890,23,Liverpool,1,0,Southampton,1,0,Neale Barry,2001
3891,23,Leeds United,1,0,Arsenal,1,0,Mark Halsey,2001
3892,23,Chelsea,5,0,West Ham,1,0,Andy D'Urso,2001
3893,23,Charlton Ath,1,0,Aston Villa,2,0,Rob Styles,2001
3894,33,Manchester Utd,0,0,Liverpool,1,0,Graham Barber,2001
3895,21,Leicester City,1,0,Arsenal,3,0,David Elleray,2001
3896,24,Bolton,0,0,Manchester Utd,4,0,Andy D'Urso,2001
3897,24,Sunderland,0,0,Middlesbrough,1,0,Paul Durkin,2001
3898,24,Charlton Ath,1,0,Derby County,0,0,David Pugh,2001
3899,24,Chelsea,2,0,Leeds United,0,0,Stephen Bennett,2001
3900,24,Ipswich Town,1,0,Fulham,0,0,Alan Wiley,2001
3901,24,Blackburn,2,0,Arsenal,3,0,Dermot Gallagher,2001
3902,24,Liverpool,1,0,Leicester City,0,0,Barry Knight,2001
3903,24,Southampton,2,0,West Ham,0,0,Phil Dowd,2001
3904,24,Aston Villa,0,0,Everton,0,0,Chris Foy,2001
3905,24,Tottenham,1,0,Newcastle Utd,3,0,Mike Dean,2001
3906,25,Newcastle Utd,3,0,Bolton,2,0,David Elleray,2001
3907,25,Leicester City,2,0,Chelsea,3,0,Graham Barber,2001
3908,25,Derby County,1,0,Tottenham,0,0,Uriah Rennie,2001
3909,25,Manchester Utd,4,0,Sunderland,1,0,Rob Styles,2001
3910,25,Fulham,0,0,Aston Villa,0,0,Matt Messias,2001
3911,25,Arsenal,1,0,Southampton,1,0,Clive Wilkes,2001
3912,25,Everton,1,0,Ipswich Town,2,0,Steve Dunn,2001
3913,25,West Ham,2,0,Blackburn,0,0,Peter Jones,2001
3914,25,Leeds United,0,0,Liverpool,4,0,Graham Poll,2001
3915,25,Middlesbrough,0,0,Charlton Ath,0,0,Mike Riley,2001
3916,26,Derby County,0,0,Sunderland,1,0,Graham Poll,2001
3917,26,Newcastle Utd,3,0,Southampton,1,0,Barry Knight,2001
3918,26,Bolton,1,0,West Ham,0,0,David Pugh,2001
3919,26,Middlesbrough,2,0,Leeds United,2,0,Neale Barry,2001
3920,26,Aston Villa,1,0,Chelsea,1,0,Phil Dowd,2001
3921,26,Ipswich Town,0,0,Liverpool,6,0,Stephen Bennett,2001
3922,26,Fulham,2,0,Blackburn,0,0,Mark Halsey,2001
3923,26,Tottenham,2,0,Leicester City,1,0,Andy D'Urso,2001
3924,26,Everton,0,0,Arsenal,1,0,Jeff Winter,2001
3925,26,Charlton Ath,0,0,Manchester Utd,2,0,Alan Wiley,2001
3926,18,Middlesbrough,2,0,Fulham,1,0,Dermot Gallagher,2001
3927,27,Manchester Utd,1,0,Aston Villa,0,0,Jeff Winter,2001
3928,27,West Ham,1,0,Middlesbrough,0,0,Chris Foy,2001
3929,27,Arsenal,4,0,Fulham,1,0,Uriah Rennie,2001
3930,27,Southampton,0,0,Bolton,0,0,Eddie Wolstenholme,2001
3931,27,Leicester City,0,0,Derby County,3,0,Mike Riley,2001
3932,27,Liverpool,1,0,Everton,1,0,David Elleray,2001
3933,27,Leeds United,0,0,Charlton Ath,0,0,Mike Dean,2001
3934,27,Sunderland,0,0,Newcastle Utd,1,0,Graham Barber,2001
3935,28,Ipswich Town,1,0,Southampton,3,0,Mark Halsey,2001
3936,28,Middlesbrough,1,0,Leicester City,0,0,Eddie Wolstenholme,2001
3937,28,Newcastle Utd,0,0,Arsenal,2,0,Neale Barry,2001
3938,28,Charlton Ath,2,0,Chelsea,1,0,Graham Poll,2001
3939,28,Tottenham,2,0,Sunderland,1,0,Rob Styles,2001
3940,28,Aston Villa,2,0,West Ham,1,0,Graham Barber,2001
3941,28,Bolton,1,0,Blackburn,1,0,Paul Durkin,2001
3942,28,Fulham,0,0,Liverpool,2,0,Alan Wiley,2001
3943,28,Derby County,2,0,Manchester Utd,2,0,Steve Dunn,2001
3944,28,Everton,0,0,Leeds United,0,0,Andy D'Urso,2001
3945,29,Blackburn,3,0,Aston Villa,0,0,Stephen Bennett,2001
3946,29,Arsenal,1,0,Derby County,0,0,Graham Barber,2001
3947,29,Sunderland,1,0,Bolton,0,0,Graham Poll,2001
3948,29,Liverpool,3,0,Newcastle Utd,0,0,Jeff Winter,2001
3949,29,Manchester Utd,4,0,Tottenham,0,0,Mike Riley,2001
3950,29,Leeds United,2,0,Ipswich Town,0,0,Dermot Gallagher,2001
3951,29,Southampton,1,0,Middlesbrough,1,0,Uriah Rennie,2001
3952,29,West Ham,1,0,Everton,0,0,Barry Knight,2001
3953,29,Chelsea,3,0,Fulham,2,0,Peter Jones,2001
3954,29,Leicester City,1,0,Charlton Ath,1,0,Clive Wilkes,2001
3955,27,Blackburn,2,0,Ipswich Town,1,0,Phil Dowd,2001
3956,27,Chelsea,4,0,Tottenham,0,0,Alan Wiley,2001
3957,30,West Ham,3,0,Manchester Utd,5,0,Mark Halsey,2001
3958,30,Bolton,1,0,Derby County,3,0,David Elleray,2001
3959,30,Newcastle Utd,2,0,Ipswich Town,2,0,Mike Riley,2001
3960,30,Middlesbrough,1,0,Liverpool,2,0,Andy D'Urso,2001
3961,30,Southampton,2,0,Leicester City,2,0,Mike Dean,2001
3962,30,Chelsea,4,0,Sunderland,0,0,Barry Knight,2001
3963,30,Everton,2,0,Fulham,1,0,Graham Barber,2001
3964,30,Aston Villa,1,0,Arsenal,2,0,Steve Dunn,2001
3965,30,Leeds United,3,0,Blackburn,1,0,Graham Poll,2001
3966,30,Tottenham,0,0,Charlton Ath,1,0,Jeff Winter,2001
3967,31,Derby County,3,0,Everton,4,0,Neale Barry,2001
3968,31,Charlton Ath,1,0,Bolton,2,0,Chris Foy,2001
3969,31,Ipswich Town,0,0,Aston Villa,0,0,David Pugh,2001
3970,31,Sunderland,1,0,Southampton,1,0,Matt Messias,2001
3971,31,Leicester City,0,0,Leeds United,2,0,Steve Dunn,2001
3972,31,Manchester Utd,0,0,Middlesbrough,1,0,Stephen Bennett,2001
3973,31,Fulham,0,0,Tottenham,2,0,Paul Durkin,2001
3974,31,Liverpool,1,0,Chelsea,0,0,Mark Halsey,2001
3975,32,Newcastle Utd,6,0,Everton,2,0,Graham Poll,2001
3976,32,Leicester City,2,0,Blackburn,1,0,Graham Barber,2001
3977,32,Leeds United,3,0,Manchester Utd,4,0,David Elleray,2001
3978,32,Liverpool,2,0,Charlton Ath,0,0,Dermot Gallagher,2001
3979,32,Chelsea,2,0,Derby County,1,0,Mike Dean,2001
3980,32,Arsenal,3,0,Sunderland,0,0,Paul Durkin,2001
3981,32,Southampton,1,0,Fulham,1,0,Jeff Winter,2001
3982,32,Bolton,3,0,Aston Villa,2,0,Rob Styles,2001
3983,32,West Ham,3,0,Ipswich Town,1,0,Alan Wiley,2001
3984,32,Middlesbrough,1,0,Tottenham,1,0,Phil Dowd,2001
3985,33,Derby County,0,0,Middlesbrough,1,0,Paul Durkin,2001
3986,33,Blackburn,2,0,Southampton,0,0,Clive Wilkes,2001
3987,33,Ipswich Town,0,0,Chelsea,0,0,Eddie Wolstenholme,2001
3988,33,Tottenham,2,0,Leeds United,1,0,Uriah Rennie,2001
3989,33,Everton,3,0,Bolton,1,0,Stephen Bennett,2001
3990,33,Fulham,0,0,West Ham,1,0,Mark Halsey,2001
3991,33,Charlton Ath,0,0,Arsenal,3,0,Andy D'Urso,2001
3992,33,Sunderland,2,0,Leicester City,1,0,Neale Barry,2001
3993,33,Aston Villa,1,0,Newcastle Utd,1,0,Steve Dunn,2001
3994,34,Arsenal,2,0,Tottenham,1,0,Mark Halsey,2001
3995,34,Middlesbrough,2,0,Aston Villa,1,0,Graham Barber,2001
3996,34,Chelsea,3,0,Everton,0,0,David Elleray,2001
3997,34,Bolton,4,0,Ipswich Town,1,0,Jeff Winter,2001
3998,34,Leicester City,0,0,Manchester Utd,1,0,Andy D'Urso,2001
