"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*063q8*","Mikkel Damsgaard","BRF","M","274","FA","BOU Sat 7:00AM","3","1.5","4%","376.67","3%","-1.6%","2","50","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","273","FA","WOL Sun 6:00AM","3","1.5","1%","1102.96","1%","-0.2%","2","33","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*03eki*","Cheikhou Kouyate","NOT","M","276","FA","@CHE Sat 7:00AM","3","1","0%","1139.6","0%","0%","3","21","0","0","0","0","2","0","1","0","0","0","0","1","1","2","0","0","0","1","0"
"*045c8*","Gabriel Jesus","ARS","F","285","Adam","MUN Sun 8:30AM","2.5","2.5","100%","20.8","100%","+0.1%","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","281","FA","AVL Sun 6:00AM","2.5","1.25","0%","1189.4","24%","+23.6%","2","83","0","0","0","0","2","1","0","0","0","1","3","0","0","0","0","0","0","1","0"
"*068sd*","Jakub Kiwior","ARS","D","282","FA","MUN Sun 8:30AM","2.5","1.25","1%","1126.14","20%","+17.6%","2","91","0","0","0","1","2","0","0","0","0","0","2","0","1","1","0","0","0","2","0"
"*06c6a*","Alfie Doughty","LUT","M","280","FA","WHU Fri 12:00PM","2.5","1.25","48%","142.23","20%","-4.9%","2","44","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","4","0"
"*06c4p*","Benson Manuel","BUR","F","283","FA","TOT Sat 7:00AM","2.5","1.25","17%","230.8","17%","+0.6%","2","60","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","3","0"
"*05ue7*","Frank Onyeka","BRF","M","284","FA","BOU Sat 7:00AM","2.5","2.5","0%","-","0%","0%","1","18","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*052cg*","Yasser Larouci","SHU","D","287","FA","EVE Sat 4:30AM","2.25","0.75","0%","1149.9","1%","0%","3","126","0","0","0","0","0","0","0","0","0","4","5","2","1","0","0","0","0","3","0"
"*05yg5*","Toti","WOL","D","286","FA","@CRY Sun 6:00AM","2.25","1.12","0%","1227.2","0%","0%","2","22","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","297","FA","@LIV Sun 6:00AM","2","0.67","98%","86.04","68%","-17.8%","3","74","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*068n8*","Noni Madueke","CHE","F","293","Pancake","NOT Sat 7:00AM","2","2","76%","120.73","53%","-6.9%","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","299","Vroom","@LIV Sun 6:00AM","2","2","0%","-","41%","+40%","1","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03u2b*","Adama Traore","FUL","F","298","FA","@MCI Sat 7:00AM","2","1","1%","1104.29","21%","-5.1%","2","21","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*0574a*","Giovani Lo Celso","TOT","M","292","FA","@BUR Sat 7:00AM","2","2","17%","225.66","15%","+3.8%","1","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","290","FA","@LUT Fri 12:00PM","2","1","25%","155.98","14%","-4.9%","2","15","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0"
"*04s8k*","Jorginho","ARS","M","289","FA","MUN Sun 8:30AM","2","1","7%","334.41","5%","-0.8%","2","15","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*05tr5*","Mads Roerslev","BRF","D","296","FA","BOU Sat 7:00AM","2","1","0%","1105.43","2%","-0.1%","2","28","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","288","FA","@MCI Sat 7:00AM","2","2","2%","388.16","1%","-0.4%","1","1","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","291","FA","BOU Sat 7:00AM","2","1","2%","1101.16","1%","-0.4%","2","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h8*","Moussa Niakhate","NOT","D","295","FA","@CHE Sat 7:00AM","2","1","0%","1162.77","0%","-0.1%","2","33","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","1","0"
"*04ylt*","Chris Mepham","BOU","D","294","FA","@BRF Sat 7:00AM","2","2","0%","1104.7","0%","0%","1","29","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","300","4b. DcbB","@ARS Sun 8:30AM","1.75","0.88","99%","79.84","85%","+5.2%","2","113","0","0","0","0","0","0","0","0","0","2","7","1","0","3","0","0","0","3","0"
"*02lpf*","Ross Barkley","LUT","M","301","FA","WHU Fri 12:00PM","1.5","1.5","9%","310.99","10%","+4.3%","1","76","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0"
"*0435s*","Joel Matip","LIV","D","304","Pancake","AVL Sun 6:00AM","1.5","1.5","3%","375.74","9%","+6%","1","76","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","1","0"
"*05ou8*","Facundo Pellistri","MUN","M","305","FA","@ARS Sun 8:30AM","1.5","0.75","0%","1140.2","2%","+0.4%","2","16","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","303","FA","@MCI Sat 7:00AM","1.5","0.75","0%","1180.6","1%","-0.1%","2","83","0","1","0","0","0","4","0","0","0","0","0","1","0","1","0","0","0","2","0"
"*06c6n*","Andre Brooks","SHU","M","302","FA","EVE Sat 4:30AM","1.5","0.75","0%","-","0%","0%","2","17","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"*037mo*","Willian","FUL","F","307","XXX","@MCI Sat 7:00AM","1","0.5","85%","107.68","53%","-15.5%","2","66","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"*04o82*","Curtis Jones","LIV","M","309","FA","AVL Sun 6:00AM","1","1","34%","150.28","21%","-6.6%","1","23","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","311","FA","@BUR Sat 7:00AM","1","1","17%","237.95","15%","-1.9%","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"*05gcs*","Sander Berge","BUR","M","306","FA","TOT Sat 7:00AM","1","0.5","19%","216.68","10%","-1%","2","155","0","1","0","0","0","2","1","0","0","0","1","0","1","2","0","0","0","6","0"
"*05n3v*","Konstantinos Tsimikas","LIV","D","312","FA","AVL Sun 6:00AM","1","1","9%","316.91","4%","-0.9%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","F","313","FA","NOT Sat 7:00AM","1","0.5","0%","1130.63","1%","-0.1%","2","7","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"*061vj*","Kieffer Moore","BOU","F","310","FA","@BRF Sat 7:00AM","1","0.33","0%","1158.6","1%","-0.1%","3","51","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","308","FA","TOT Sat 7:00AM","1","0.5","0%","1139.13","0%","0%","2","36","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0"
"*062cl*","Issa Kabore","LUT","D","314","FA","WHU Fri 12:00PM","0.75","0.38","5%","354.04","5%","+0.4%","2","132","0","1","0","0","1","1","1","0","1","2","1","3","0","0","0","0","0","3","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","315","avitek","@SHU Sat 4:30AM","0.5","0.5","82%","115.04","65%","-16.2%","1","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"*04jyc*","Davinson Sanchez","TOT","D","317","FA","@BUR Sat 7:00AM","0.5","0.5","0%","1135.4","1%","-0.2%","1","75","0","0","0","0","0","0","1","0","0","1","2","0","2","3","0","0","0","2","0"
"*061vb*","James Hill","BOU","D","316","FA","@BRF Sat 7:00AM","0.5","0.5","0%","1046.49","0%","0%","1","14","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","319","Maddihat","@BHA Sat 9:30AM","0.25","0.08","99%","69.33","94%","-3.2%","3","270","0","0","0","0","0","2","0","0","0","2","9","0","2","3","0","0","0","4","0"
"*06dmj*","Jurrien Timber","ARS","D","320","FA","MUN Sun 8:30AM","0.25","0.25","97%","82.72","32%","-6.8%","1","49","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","318","FA","@LIV Sun 6:00AM","0.25","0.25","61%","131.8","21%","-5.6%","1","30","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2","0"
"*05u94*","Michael Olise","CRY","M","561","avitek","WOL Sun 6:00AM","0","0","100%","56.29","95%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","627","4b. DcbB","FUL Sat 7:00AM","0","0","100%","57.67","87%","-6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","551","Vroom","NOT Sat 7:00AM","0","0","98%","43.79","86%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","472","Maddihat","@ARS Sun 8:30AM","0","0","74%","60.75","85%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","528","Adam","BOU Sat 7:00AM","0","0","99%","81.53","85%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M","525","deceptiv","@SHU Sat 4:30AM","0","0","96%","76.36","80%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","539","Vroom","@LIV Sun 6:00AM","0","0","98%","88.09","72%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","593","FA","@LIV Sun 6:00AM","0","0","88%","111.01","70%","-8.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","638","XXX","BOU Sat 7:00AM","0","0","62%","132.13","54%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcx*","Josh Brownhill","BUR","M","363","FA","TOT Sat 7:00AM","0","0","85%","111.07","45%","-11.6%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","459","Maddihat","@BHA Sat 9:30AM","0","0","29%","147.3","42%","+3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","654","FA","@BHA Sat 9:30AM","0","0","46%","145.05","37%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","568","FA","@BRF Sat 7:00AM","0","0","55%","132.65","34%","-4.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","632","4b. DcbB","@BRF Sat 7:00AM","0","0","34%","147.62","32%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","378","FA","FUL Sat 7:00AM","0","0","61%","131.65","32%","-10.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","364","FA","@LIV Sun 6:00AM","0","0","75%","115.93","29%","-3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","463","4b. DcbB","@SHU Sat 4:30AM","0","0","0%","1100.89","27%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","408","FA","@CRY Sun 6:00AM","0","0","68%","131.78","26%","-8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","570","FA","FUL Sat 7:00AM","0","0","16%","247.82","22%","-9.9%","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","661","FA","@CHE Sat 7:00AM","0","0","35%","147.12","21%","-3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","450","FA","@SHU Sat 4:30AM","0","0","45%","144.7","21%","-9.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","351","FA","@BUR Sat 7:00AM","0","0","15%","255.5","20%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","409","Kish123","FUL Sat 7:00AM","0","0","0%","1026.6","20%","+20%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","394","FA","NOT Sat 7:00AM","0","0","33%","151.56","20%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","502","FA","NOT Sat 7:00AM","0","0","0%","-","15%","+10.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","328","FA","@MCI Sat 7:00AM","0","0","28%","152.73","13%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","338","FA","NOT Sat 7:00AM","0","0","11%","307","12%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","507","FA","NOT Sat 7:00AM","0","0","7%","333.58","12%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","621","deceptiv","MUN Sun 8:30AM","0","0","19%","215","12%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","393","FA","@LUT Fri 12:00PM","0","0","19%","217.33","12%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","366","FA","NEW Sat 9:30AM","0","0","14%","275.35","10%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D","503","FA","@BHA Sat 9:30AM","0","0","12%","267.22","10%","-2.7%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu4*","Harry Maguire","MUN","D","509","FA","@ARS Sun 8:30AM","0","0","27%","140.95","9%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059iq*","Folarin Balogun","ARS","F","344","FA","MUN Sun 8:30AM","0","0","6%","354.99","8%","-7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","325","FA","AVL Sun 6:00AM","0","0","7%","339.26","8%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","321","FA","@BRF Sat 7:00AM","0","0","0%","1151.6","8%","+7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","NOT","M","546","FA","@CHE Sat 7:00AM","0","0","2%","390.69","7%","+5.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","428","FA","WOL Sun 6:00AM","0","0","9%","312.16","7%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","CHE","F","476","FA","NOT Sat 7:00AM","0","0","4%","375.49","5%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","405","FA","@BUR Sat 7:00AM","0","0","7%","335.13","4%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spy*","Mason Greenwood","MUN","F","452","FA","@ARS Sun 8:30AM","0","0","12%","294.13","4%","-6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","500","FA","NEW Sat 9:30AM","0","0","11%","290.62","4%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","425","FA","NOT Sat 7:00AM","0","0","1%","1115.74","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05749*","Kieran Tierney","ARS","D","635","FA","MUN Sun 8:30AM","0","0","7%","334.57","4%","-3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","545","FA","@SHU Sat 4:30AM","0","0","4%","386.04","3%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","362","FA","NOT Sat 7:00AM","0","0","1%","1141.8","3%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","F","376","FA","@CRY Sun 6:00AM","0","0","6%","357.83","3%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","TOT","D","598","Vroom","@BUR Sat 7:00AM","0","0","8%","313.72","3%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ft*","Tyrell Malacia","MUN","D","511","FA","@ARS Sun 8:30AM","0","0","0%","1159.68","3%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","340","FA","AVL Sun 6:00AM","0","0","2%","1121.57","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","517","FA","@LUT Fri 12:00PM","0","0","0%","-","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","581","FA","FUL Sat 7:00AM","0","0","1%","1124.94","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","327","FA","@SHU Sat 4:30AM","0","0","2%","395.86","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU","F","540","FA","@LUT Fri 12:00PM","0","0","3%","371.53","2%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","549","FA","MUN Sun 8:30AM","0","0","2%","371.71","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","614","FA","@BRF Sat 7:00AM","0","0","1%","1096.35","2%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02rll*","Nathan Redmond","BUR","M","597","FA","TOT Sat 7:00AM","0","0","6%","358.03","2%","-0.4%","2","22","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*06fun*","Gonzalo Montiel","NOT","D","537","FA","@CHE Sat 7:00AM","0","0","0%","-","2%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","592","FA","TOT Sat 7:00AM","0","0","1%","1158.09","2%","+1.2%","1","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","510","FA","@ARS Sun 8:30AM","0","0","1%","1140.78","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05247*","Tanguy Ndombele","TOT","M","548","FA","@BUR Sat 7:00AM","0","0","1%","1110.31","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D","380","FA","NOT Sat 7:00AM","0","0","1%","1153.1","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","406","FA","AVL Sun 6:00AM","0","0","1%","1129.62","1%","-0.2%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u99*","Nuno Tavares","ARS","D","631","FA","MUN Sun 8:30AM","0","0","0%","1103.84","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","664","FA","NEW Sat 9:30AM","0","0","2%","391.63","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","402","FA","@ARS Sun 8:30AM","0","0","1%","1117.84","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qqv*","Fred","MUN","M","605","FA","@ARS Sun 8:30AM","0","0","2%","1089.04","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","515","FA","WOL Sun 6:00AM","0","0","1%","1145.96","1%","-0.1%","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w90*","Maxwel Cornet","WHU","M","388","FA","@LUT Fri 12:00PM","0","0","2%","1093.55","1%","-0.4%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","445","FA","FUL Sat 7:00AM","0","0","2%","1090.63","1%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04c3c*","Rhian Brewster","SHU","F","360","FA","EVE Sat 4:30AM","0","0","0%","1153.77","1%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068sf*","Maximo Perrone","MCI","M","578","FA","FUL Sat 7:00AM","0","0","1%","1094.51","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezc*","Alejo Veliz","TOT","F","644","FA","@BUR Sat 7:00AM","0","0","0%","1130.1","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","606","FA","TOT Sat 7:00AM","0","0","2%","383.19","1%","-0.2%","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","ARS","M","608","FA","MUN Sun 8:30AM","0","0","0%","1097.8","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mxb*","Hakim Ziyech","CHE","M","658","FA","NOT Sat 7:00AM","0","0","1%","1107.4","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c63*","Jordan Clark","LUT","M","383","FA","WHU Fri 12:00PM","0","0","2%","1115.52","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","MCI","M","527","FA","FUL Sat 7:00AM","0","0","0%","1148.2","1%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060yz*","Alvaro Fernandez","MUN","D","423","FA","@ARS Sun 8:30AM","0","0","0%","1109.6","1%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","395","FA","BOU Sat 7:00AM","0","0","1%","1138.6","1%","-0.4%","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfm*","Ryan Sessegnon","TOT","D","616","FA","@BUR Sat 7:00AM","0","0","0%","1148.2","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tz8*","Emmanuel Dennis","NOT","F","401","FA","@CHE Sat 7:00AM","0","0","0%","1148.68","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","558","FA","WHU Fri 12:00PM","0","0","1%","1108.02","1%","-0.1%","2","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*055c0*","Ben Osborn","SHU","M","566","FA","EVE Sat 4:30AM","0","0","0%","1102.7","1%","0%","3","192","0","0","0","0","1","2","1","0","1","0","6","0","0","2","0","0","0","3","0"
"*04fyc*","Charlie Taylor","BUR","D","633","FA","TOT Sat 7:00AM","0","0","1%","1117.25","1%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4l*","Scott Twine","BUR","M","643","FA","TOT Sat 7:00AM","0","0","1%","1116.93","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xr*","Marquinhos","ARS","F","562","FA","MUN Sun 8:30AM","0","0","0%","1100.2","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ts*","Djed Spence","TOT","D","624","FA","@BUR Sat 7:00AM","0","0","0%","1168.13","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
