"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*06cms*","Sandro Tonali","NEW","M","140","avitek","BUR Sat 7:00AM","31.5","6.3","98%","79.62","92%","-2.6%","5","301","1","5","0","2","5","2","2","0","3","1","3","3","0","1","0","0","0","3","1"
"*04yo6*","Miguel Almiron","NEW","M","141","Pancake","BUR Sat 7:00AM","30.5","5.08","100%","69.78","91%","-2.7%","6","392","1","4","0","3","3","6","0","0","0","4","1","2","0","1","0","0","0","5","1"
"*06ezb*","Micky van de Ven","TOT","D","144","avitek","LIV Sat 9:30AM","30.5","5.08","17%","222.3","66%","-9.8%","6","538","0","0","0","0","6","1","1","0","0","3","20","5","4","12","0","0","0","7","2"
"*0649i*","Antony","MUN","F","143","avitek","CRY Sat 7:00AM","30.5","7.62","99%","64.57","58%","-9.7%","4","308","0","8","0","3","2","3","1","0","0","5","0","5","0","0","0","0","0","4","1"
"*068y0*","Antoine Semenyo","BOU","F","142","W (Thu)","ARS Sat 7:00AM","30.5","6.1","0%","1068.71","17%","-6.4%","5","245","1","1","1","5","1","10","1","0","1","0","1","7","0","3","0","0","0","7","0"
"*04kj7*","Serge Aurier","NOT","D","145","Pancake","BRF Sun 6:00AM","30.25","6.05","25%","156.73","58%","-2.9%","5","396","0","3","2","0","5","3","2","0","2","2","15","1","0","12","0","0","0","8","1"
"*04io4*","Richarlison","TOT","F","149","Kish123","LIV Sat 9:30AM","30","5","98%","80.15","87%","+5.4%","6","254","1","3","1","4","0","9","2","0","0","0","1","5","2","5","0","0","0","3","1"
"*02lnn*","Oliver Norwood","SHU","M","148","W (Thu)","@WHU Sat 7:00AM","30","5","13%","280.01","17%","-1%","6","429","0","5","0","2","10","2","1","0","1","3","9","0","3","4","0","0","0","13","0"
"*068yd*","Joao Gomes","WOL","M","146","Pancake","MCI Sat 7:00AM","30","5","2%","1117.54","14%","+5.8%","6","490","0","4","1","0","14","8","3","0","1","3","5","5","0","4","0","0","0","11","1"
"*055se*","Marvelous Nakamba","LUT","M","147","Adam","@EVE Sat 7:00AM BUR Tue11:30AM","30","6","5%","364.18","7%","+2.5%","5","450","0","5","0","0","14","2","2","0","1","5","2","1","3","2","0","0","0","11","0"
"*02m6x*","Tim Ream","FUL","D","150","W (Thu)","CHE Mon 12:00PM","29.5","5.9","10%","306.71","29%","+2.4%","5","423","1","0","0","1","4","0","1","1","0","4","18","1","0","7","0","0","0","6","3"
"*05omu*","Ruben Dias","MCI","D","153","W (Thu)","@WOL Sat 7:00AM","29","5.8","98%","68.97","97%","+1%","5","450","0","0","0","2","4","1","0","0","1","5","10","0","2","5","0","0","0","3","2"
"*063zi*","Matheus Nunes","MCI","M","155","Vroom","@WOL Sat 7:00AM","29","7.25","30%","151.66","72%","+5.1%","4","290","0","4","1","0","2","5","0","1","2","6","4","11","1","3","0","0","0","5","1"
"*04yey*","Max Kilman","WOL","D","154","W (Thu)","MCI Sat 7:00AM","29","4.83","19%","215.65","27%","+1%","6","540","0","3","0","2","3","3","1","0","0","7","26","3","5","16","0","0","0","12","1"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","152","W (Thu)","CHE Mon 12:00PM","29","4.83","8%","329.32","19%","-1.8%","6","357","1","2","1","2","4","1","1","0","0","0","2","2","1","3","0","0","0","8","1"
"*067yv*","Cody Gakpo","LIV","F","156","Pancake","@TOT Sat 9:30AM","28.5","4.75","100%","26.84","96%","-1.3%","6","271","1","3","0","2","2","2","0","0","0","1","4","5","0","5","0","0","0","4","0"
"*04tig*","Fabian Schar","NEW","D","158","Maddihat","BUR Sat 7:00AM","28","4.67","99%","69.34","90%","+6.1%","6","540","0","0","0","1","5","2","1","0","0","5","16","2","7","8","0","0","0","7","2"
"*068a7*","Pablo Sarabia","WOL","M","157","W (Thu)","MCI Sat 7:00AM","28","7","8%","332.92","16%","-4.3%","4","169","0","7","1","2","2","4","0","0","1","0","0","1","1","0","0","0","0","1","1"
"*02lnx*","Danny Welbeck","BHA","F","159","Maddihat","@AVL Sat 4:30AM","27.5","5.5","34%","150.19","40%","+14.1%","5","317","1","5","0","3","2","7","0","0","0","2","5","1","0","2","0","0","0","3","2"
"*0639x*","Marcus Tavernier","BOU","M","162","4b. DcbB","ARS Sat 7:00AM","27","9","34%","147.56","53%","+8.7%","3","152","0","3","1","1","2","1","0","0","0","2","0","7","1","1","0","0","0","3","1"
"*068se*","Jhon Duran","AVL","F","161","W (Thu)","BHA Sat 4:30AM","27","5.4","1%","1066.5","7%","+3.5%","5","53","2","1","0","3","2","3","1","0","0","0","0","1","0","3","0","0","0","0","0"
"*043qy*","Lewis Cook","BOU","M","160","W (Thu)","ARS Sat 7:00AM","27","6.75","0%","-","3%","+1.9%","4","315","0","3","0","1","5","2","0","0","0","8","2","3","2","2","0","0","0","6","1"
"*05akv*","Tyrick Mitchell","CRY","D","163","W (Thu)","@MUN Sat 7:00AM","26.75","4.46","4%","376.9","37%","-1.5%","6","540","0","3","1","0","5","5","1","0","4","1","17","3","1","2","0","0","0","7","2"
"*05os9*","Thomas Partey","ARS","M","165","W (Thu)","@BOU Sat 7:00AM","26.5","8.83","25%","151.87","35%","-3%","3","235","0","3","0","1","5","3","0","0","2","4","2","6","1","2","0","0","0","2","1"
"*05o4c*","Timothy Castagne","FUL","D","164","deceptiv","CHE Mon 12:00PM","26.5","8.83","0%","-","29%","+8.4%","3","196","0","2","0","1","4","1","1","0","1","2","4","2","2","1","0","0","0","1","2"
"*0522h*","Alexis Mac Allister","LIV","M","168","avitek","@TOT Sat 9:30AM","26","4.33","100%","40.24","93%","-4.5%","6","441","0","3","1","0","8","4","2","1","0","6","2","7","3","4","0","0","0","5","1"
"*0554i*","Joelinton","NEW","M","166","4b. DcbB","BUR Sat 7:00AM","26","6.5","100%","65.61","81%","-9.3%","4","284","0","5","0","2","7","1","1","0","0","3","3","3","1","1","0","0","0","4","0"
"*04rh9*","David Brooks","BOU","M","167","W (Thu)","ARS Sat 7:00AM","26","4.33","10%","296.77","7%","-1.7%","6","140","1","5","0","3","2","1","1","0","0","0","2","1","0","1","0","0","0","2","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","169","W (Thu)","@WHU Sat 7:00AM","26","4.33","0%","1193.43","3%","+0.8%","6","426","0","1","0","2","5","3","1","0","0","8","12","3","2","11","0","0","0","15","0"
"*06c6a*","Alfie Doughty","LUT","M","170","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","25.5","5.1","48%","142.25","18%","+1.8%","5","207","0","6","0","0","3","1","0","0","4","3","2","2","0","4","0","0","0","6","0"
"*052ca*","Ezri Konsa","AVL","D","172","W (Thu)","BHA Sat 4:30AM","25.5","4.25","11%","299.11","16%","-0.9%","6","540","0","0","0","0","9","0","0","0","0","5","18","2","6","7","0","0","0","10","2"
"*03rxa*","Idrissa Gueye","EVE","M","171","W (Thu)","LUT Sat 7:00AM","25.5","4.25","4%","386.16","6%","+0.3%","6","493","0","5","0","1","8","7","1","0","1","5","3","4","1","0","0","0","0","8","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","173","W (Thu)","@MUN Sat 7:00AM","25.5","6.38","1%","1145.97","5%","+2%","4","119","0","3","3","1","1","5","0","0","0","0","1","0","0","2","0","0","0","4","0"
"*04mqv*","Emerson","WHU","D","174","W (Thu)","SHU Sat 7:00AM","24.75","4.12","11%","293","47%","-7.3%","6","540","0","5","1","0","8","1","3","0","1","9","17","4","2","4","0","1","0","10","0"
"*04abn*","Harvey Barnes","NEW","M","175","avitek","BUR Sat 7:00AM","24.5","4.08","98%","58.69","88%","+0.5%","6","179","1","2","1","2","0","4","1","0","0","1","0","3","0","1","0","0","0","2","1"
"*05nzu*","Gabriel Magalhaes","ARS","D","179","XXX","@BOU Sat 7:00AM","24.5","4.9","99%","79.42","85%","+2.3%","5","292","0","0","0","0","3","0","1","0","0","5","6","0","6","11","0","0","0","3","1"
"*061yd*","Ivan Perisic","TOT","M","178","W (Thu)","LIV Sat 9:30AM","24.5","4.9","55%","134.91","26%","-6.3%","5","93","0","5","1","0","2","0","2","0","2","2","1","4","0","5","0","0","0","1","0"
"*0435s*","Joel Matip","LIV","D","177","W (Thu)","@TOT Sat 9:30AM","24.5","6.12","3%","375.82","25%","-2.1%","4","346","0","1","0","0","3","2","0","0","0","6","14","0","1","10","0","0","0","3","1"
"*03hff*","Josh Cullen","BUR","M","176","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","24.5","4.9","4%","366.67","4%","+0.5%","5","450","0","5","1","0","3","2","2","0","1","3","5","0","4","5","0","0","0","13","0"
"*068yi*","Illia Zabarnyi","BOU","D","180","W (Thu)","ARS Sat 7:00AM","24.25","4.04","0%","1209.18","8%","+1.2%","6","540","0","0","0","0","5","1","1","0","0","8","15","6","8","12","0","0","0","11","1"
"*05gcx*","Josh Brownhill","BUR","M","181","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","24","6","85%","111.11","36%","-0.4%","4","221","1","4","0","1","5","2","1","0","0","2","4","0","0","2","0","0","0","5","0"
"*03rxs*","Harry Wilson","FUL","M","182","W (Thu)","CHE Mon 12:00PM","23.5","3.92","90%","100.7","55%","-14.2%","6","420","0","4","0","3","3","3","0","0","3","1","0","2","0","0","0","0","0","8","2"
"*04mi4*","Callum Hudson-Odoi","NOT","F","184","Vroom","BRF Sun 6:00AM","23","11.5","4%","375.59","41%","+20.5%","2","103","1","3","0","2","1","0","0","0","0","0","0","3","0","0","0","0","0","1","0"
"*05mxa*","Joel Veltman","BHA","D","185","W (Thu)","@AVL Sat 4:30AM","23","3.83","33%","151.67","29%","+14.1%","6","329","0","1","1","1","10","1","1","0","0","4","10","1","4","3","0","0","0","5","0"
"*0620k*","Nayef Aguerd","WHU","D","183","W (Thu)","SHU Sat 7:00AM","23","4.6","14%","266.69","24%","+1.4%","5","426","1","1","0","1","1","1","0","1","0","8","26","0","8","11","0","0","0","9","0"
"*02oq6*","Luke Shaw","MUN","D","186","W (Thu)","CRY Sat 7:00AM","22.75","11.38","100%","39.21","82%","-1.4%","2","180","0","6","0","0","2","1","1","0","0","2","9","1","3","1","0","0","0","2","1"
"*05up6*","Raphael Varane","MUN","D","187","dsb_ff","CRY Sat 7:00AM","22.75","5.69","81%","118.77","68%","+1%","4","235","1","0","0","2","1","1","0","0","0","1","13","1","2","3","0","0","0","4","1"
"*045c8*","Gabriel Jesus","ARS","F","194","Adam","@BOU Sat 7:00AM","22.5","5.62","100%","20.8","100%","0%","4","113","1","1","0","3","2","9","1","0","0","1","1","7","0","4","0","0","0","2","0"
"*05oeh*","Kenny Tete","FUL","D","192","W (Thu)","CHE Mon 12:00PM","22.5","4.5","97%","91.83","76%","-7.2%","5","427","0","1","0","0","6","3","2","0","4","7","16","5","1","3","0","0","0","8","2"
"*06crm*","Pau Torres","AVL","D","193","W (Thu)","BHA Sat 4:30AM","22.5","3.75","93%","107.38","58%","-5.4%","6","508","0","2","0","1","4","0","0","0","0","1","14","6","1","5","0","0","0","8","2"
"*037mo*","Willian","FUL","F","189","XXX","CHE Mon 12:00PM","22.5","4.5","85%","107.68","55%","+4.4%","5","260","0","4","1","2","1","2","1","0","0","2","2","4","0","1","0","0","0","2","2"
"*062dt*","Joao Palhinha","FUL","M","191","Kish123","CHE Mon 12:00PM","22.5","5.62","29%","144.87","50%","-0.3%","4","292","1","0","0","1","6","5","2","0","0","5","7","1","0","8","0","0","0","3","2"
"*04sjv*","Ryan Giles","LUT","M","190","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","22.5","5.62","10%","305.26","14%","-5.6%","4","267","0","4","0","1","3","0","0","0","6","1","7","2","0","1","0","0","0","8","0"
"*06cmv*","Mads Andersen","LUT","D","188","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","22.5","5.62","1%","1128.78","2%","-0.2%","4","267","1","0","0","1","2","0","1","0","0","6","14","0","3","8","0","0","0","5","0"
"*03rzp*","Antonee Robinson","FUL","D","195","W (Thu)","CHE Mon 12:00PM","22.25","4.45","83%","116.1","48%","-6.5%","5","450","0","3","0","0","6","4","1","0","2","5","13","2","0","10","0","0","0","10","2"
"*02lm7*","Jack Grealish","MCI","M","198","Pancake","@WOL Sat 7:00AM","22","7.33","100%","15","100%","-0.2%","3","182","0","6","1","0","1","3","1","0","1","1","1","2","1","1","0","0","0","1","1"
"*061xs*","Julio Enciso","BHA","F","197","W (Thu)","@AVL Sat 4:30AM","22","11","96%","85.24","47%","-2.4%","2","67","0","2","2","1","0","0","1","0","0","0","0","6","0","0","0","0","0","1","0"
"*0477b*","Oliver McBurnie","SHU","F","199","W (Thu)","@WHU Sat 7:00AM","22","7.33","19%","213.32","20%","-4.5%","3","196","0","2","1","3","1","3","0","1","1","1","5","1","1","19","0","0","0","5","0"
"*06f80*","Jacob Brown","LUT","F","196","Adam","@EVE Sat 7:00AM BUR Tue11:30AM","22","4.4","0%","1115.6","4%","+3%","5","206","0","3","1","2","3","5","1","0","1","2","2","1","0","7","0","0","0","7","0"
"*068a1*","Mykhailo Mudryk","CHE","M","202","Pancake","@FUL Mon 12:00PM","21.5","4.3","100%","57.69","78%","-0.5%","5","187","0","5","0","0","4","1","1","0","2","0","1","6","0","0","0","0","0","2","2"
"*04u41*","Mateo Kovacic","MCI","M","201","W (Thu)","@WOL Sat 7:00AM","21.5","5.38","89%","109.18","72%","-4.4%","4","324","0","4","0","1","5","1","0","0","0","1","2","4","0","0","0","0","0","2","2"
"*02m4d*","Craig Dawson","WOL","D","200","W (Thu)","MCI Sat 7:00AM","21.5","3.58","3%","384.07","23%","+5.4%","6","520","0","2","0","1","5","2","2","0","0","3","22","1","8","16","0","0","0","12","1"
"*05l27*","Jarrad Branthwaite","EVE","D","203","W (Thu)","LUT Sat 7:00AM","21.25","5.31","1%","1121.03","5%","+1.5%","4","360","0","0","0","1","5","0","3","0","1","8","17","1","4","12","0","0","0","5","0"
"*05o6h*","Kai Havertz","ARS","F","204","Maddihat","@BOU Sat 7:00AM","21","3.5","100%","44.91","84%","-5.8%","6","365","0","6","0","0","4","2","2","0","0","3","3","1","1","10","0","0","0","4","1"
"*05o8k*","Fabio Silva","WOL","F","205","W (Thu)","MCI Sat 7:00AM","21","4.2","1%","1137.29","6%","-1.6%","5","240","0","4","0","3","4","4","0","0","0","2","0","2","0","2","0","0","0","7","1"
"*04qos*","Issa Diop","FUL","D","206","W (Thu)","CHE Mon 12:00PM","20.5","3.42","0%","1155.84","10%","-2.6%","6","540","0","0","0","0","2","1","2","0","0","4","32","0","4","9","0","0","0","10","3"
"*05o8o*","Jayden Bogle","SHU","D","207","W (Thu)","@WHU Sat 7:00AM","20.25","6.75","0%","1136.67","8%","+5.6%","3","148","1","2","0","1","1","1","0","0","1","3","3","1","0","0","0","0","0","4","1"
"*038ze*","Alex Iwobi","FUL","M","208","Vroom","CHE Mon 12:00PM","20","5","94%","95.62","68%","-3.2%","4","180","0","5","0","2","1","2","0","0","2","1","0","3","0","0","0","0","0","3","0"
"*062cl*","Issa Kabore","LUT","D","209","Adam","@EVE Sat 7:00AM BUR Tue11:30AM","19.75","3.95","5%","354.04","13%","+10.8%","5","324","0","4","1","0","2","2","1","0","6","4","3","4","1","2","0","0","0","6","0"
"*061xw*","Joe Worrall","NOT","D","211","W (Thu)","BRF Sun 6:00AM","19.75","3.95","0%","1220.2","5%","-5.1%","5","424","0","2","0","0","5","0","0","1","0","3","23","0","4","11","0","0","0","6","1"
"*06fvn*","Beto","EVE","F","212","W (Thu)","LUT Sat 7:00AM","19.5","6.5","0%","-","46%","-5.8%","3","217","0","3","0","1","2","5","0","0","0","0","5","6","0","12","0","0","0","3","1"
"*04qrc*","Raul Jimenez","FUL","F","213","W (Thu)","CHE Mon 12:00PM","19.5","3.25","64%","131.82","37%","-14.2%","6","451","0","4","0","2","5","14","1","0","0","0","6","2","2","15","0","0","0","8","2"
"*05ojg*","Nelson Semedo","WOL","D","214","W (Thu)","MCI Sat 7:00AM","19.25","3.21","6%","362.57","35%","+18.6%","6","533","0","2","0","0","10","4","3","0","4","8","17","10","3","2","0","0","0","12","1"
"*05yct*","Nathan Patterson","EVE","D","215","W (Thu)","LUT Sat 7:00AM","19.25","3.85","3%","379.71","4%","-0.8%","5","362","0","5","1","0","11","2","1","0","2","4","5","1","1","1","0","0","0","8","0"
"*05t6y*","Hannibal Mejbri","MUN","M","217","W (Thu)","CRY Sat 7:00AM","19","9.5","0%","1149.7","14%","+13.6%","2","115","1","2","0","1","3","1","1","0","0","0","0","1","1","1","0","0","0","1","1"
"*044ej*","Johann Gudmundsson","BUR","M","216","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","19","4.75","9%","321.43","9%","-2.1%","4","171","0","4","1","0","1","0","1","0","1","3","3","1","0","2","0","0","0","4","0"
"*06do9*","Milos Kerkez","BOU","D","220","W (Thu)","ARS Sat 7:00AM","18.5","3.08","39%","142.5","34%","-0.2%","6","522","0","2","0","0","8","4","1","0","5","7","18","5","1","9","0","0","1","11","1"
"*06clv*","Mahmoud Dahoud","BHA","M","218","W (Thu)","@AVL Sat 4:30AM","18.5","3.7","41%","144.93","18%","-0.3%","5","242","0","5","1","0","2","1","1","0","1","0","4","0","1","0","0","0","0","3","1"
"*02ln2*","Jonny Evans","MUN","D","219","W (Thu)","CRY Sat 7:00AM","18.5","9.25","0%","1141.3","2%","+1.3%","2","93","0","1","1","0","0","0","0","0","0","1","10","0","0","4","0","0","0","2","1"
"*0329y*","Joel Ward","CRY","D","221","W (Thu)","@MUN Sat 7:00AM","18.25","3.04","2%","1108.32","12%","-1.8%","6","532","0","0","0","0","7","1","2","0","0","2","15","2","2","8","0","0","0","7","2"
"*06clt*","Justin Kluivert","BOU","M","223","W (Thu)","ARS Sat 7:00AM","18","3","72%","128.6","28%","+0.3%","6","273","0","4","0","1","1","7","0","0","1","4","1","5","0","1","0","0","0","4","0"
"*04f6o*","Will Hughes","CRY","M","222","W (Thu)","@MUN Sat 7:00AM","18","6","0%","-","1%","+0.6%","3","181","0","2","0","1","5","6","1","0","0","3","6","4","4","0","0","0","0","4","1"
"*05ue7*","Frank Onyeka","BRF","M","224","W (Thu)","@NOT Sun 6:00AM","18","4.5","0%","-","0%","-0.1%","4","81","0","4","0","1","4","2","0","0","3","0","1","2","0","0","0","0","0","4","0"
"*04qfz*","Diogo Dalot","MUN","D","225","4b. DcbB","CRY Sat 7:00AM","17.75","3.55","99%","79.87","79%","+6.5%","5","383","0","3","0","0","5","1","1","0","2","5","17","5","0","5","0","0","0","9","1"
"*068a3*","Danilo","NOT","M","227","W (Thu)","BRF Sun 6:00AM","17.5","4.38","24%","168.58","12%","-1.3%","4","283","0","2","0","1","1","2","0","0","0","6","3","3","0","5","0","0","0","6","0"
"*02m5b*","Chris Wood","NOT","F","226","W (Thu)","BRF Sun 6:00AM","17.5","2.92","1%","1128.31","2%","-0.2%","6","53","1","3","0","1","0","2","0","0","0","1","1","0","0","1","0","0","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","228","W (Thu)","@AVL Sat 4:30AM","16.75","5.58","1%","1144.96","12%","+0.1%","3","270","0","0","0","1","2","0","1","0","0","3","11","0","6","9","0","0","0","3","0"
"*058vb*","Cameron Archer","SHU","F","229","Pancake","@WHU Sat 7:00AM","16.5","4.12","1%","1145.05","17%","-4.6%","4","258","1","2","1","1","0","11","2","0","0","0","0","3","1","2","0","0","0","12","0"
"*051k5*","Lloyd Kelly","BOU","D","230","W (Thu)","ARS Sat 7:00AM","16.25","4.06","0%","1232.2","1%","+0.4%","4","275","0","3","0","0","3","0","1","0","0","3","9","1","3","4","0","0","0","5","1"
"*049tq*","Dominic Calvert-Lewin","EVE","F","231","XXX","LUT Sat 7:00AM","16","5.33","82%","115.07","50%","-1.5%","3","86","1","1","0","1","0","1","0","0","0","0","1","1","1","3","0","0","0","3","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","233","W (Thu)","BHA Sat 4:30AM","16","4","0%","-","36%","-6.7%","4","170","0","5","0","1","1","8","1","0","0","1","3","6","0","2","0","0","0","1","1"
"*061y6*","Ryan Yates","NOT","M","232","W (Thu)","BRF Sun 6:00AM","16","3.2","0%","1174.94","2%","-0.9%","5","308","0","0","0","0","7","3","1","0","0","6","10","0","3","5","0","0","0","5","1"
"*02lny*","Ashley Young","EVE","D","234","W (Thu)","LUT Sat 7:00AM","15.75","2.62","6%","351.39","13%","-1.1%","6","536","0","8","0","1","8","2","2","0","3","4","11","1","1","3","0","0","0","10","0"
"*051kg*","Max Aarons","BOU","D","235","W (Thu)","ARS Sat 7:00AM","15.5","2.58","0%","1148.2","9%","+2.9%","6","524","0","3","0","0","9","4","1","0","3","3","10","6","4","2","0","0","0","11","1"
"*04e1c*","Lewis Dunk","BHA","D","237","W (Thu)","@AVL Sat 4:30AM","15.25","2.54","72%","125.37","51%","-0.5%","6","540","0","2","0","1","3","1","1","0","0","5","11","1","5","11","0","0","0","8","0"
"*05rb8*","Moises Caicedo","CHE","M","238","W (Thu)","@FUL Mon 12:00PM","15","3.75","91%","101.43","73%","-5.3%","4","272","0","0","0","1","4","2","0","0","0","1","4","2","2","8","0","0","0","3","1"
"*04fk8*","Victor Lindelof","MUN","D","241","W (Thu)","CRY Sat 7:00AM","15","3","1%","1111.92","7%","+0.3%","5","353","0","4","0","0","2","0","1","0","0","1","4","1","3","3","0","0","0","4","1"
"*051lc*","Pablo Fornals","WHU","M","239","W (Thu)","SHU Sat 7:00AM","15","3","3%","387.78","3%","-0.5%","5","135","0","2","0","2","3","2","0","0","0","2","0","3","0","0","0","0","0","3","0"
"*063e7*","Marcos Senesi","BOU","D","242","W (Thu)","ARS Sat 7:00AM","14.75","2.95","3%","398.51","3%","-0.3%","5","254","0","2","1","0","5","1","1","0","0","3","21","1","3","1","0","0","0","6","0"
"*05u7f*","Ibrahima Konate","LIV","D","244","W (Thu)","@TOT Sat 9:30AM","14.5","4.83","94%","105.15","73%","-2.2%","3","186","0","1","0","0","4","0","0","0","0","1","10","2","1","6","0","0","0","2","0"
"*06492*","Sasa Kalajdzic","WOL","F","243","W (Thu)","MCI Sat 7:00AM","14.5","4.83","5%","373.03","3%","-1.1%","3","13","1","1","0","1","0","1","0","0","0","0","0","1","0","2","0","0","0","1","0"
"*05a6d*","Tariq Lamptey","BHA","D","248","W (Thu)","@AVL Sat 4:30AM","14","4.67","11%","290.62","24%","+14.4%","3","90","0","2","2","0","1","0","2","0","0","1","0","2","0","0","0","0","0","2","0"
"*06f81*","Edson Alvarez","WHU","M","247","W (Thu)","SHU Sat 7:00AM","14","2.8","7%","327.76","16%","-3.4%","5","338","0","1","0","0","5","2","3","0","0","4","23","3","3","8","0","0","0","6","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","246","W (Thu)","MCI Sat 7:00AM","14","2.33","3%","382.23","10%","+6.2%","6","396","0","3","0","0","10","12","2","0","0","4","8","7","4","7","0","0","0","8","0"
"*06dn3*","Benie Traore","SHU","F","249","W (Thu)","@WHU Sat 7:00AM","14","2.8","6%","363.08","4%","-0.7%","5","316","0","3","0","1","2","6","0","0","0","1","0","5","1","0","0","0","0","9","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","251","XXX","@BOU Sat 7:00AM","13.75","2.75","99%","76.57","96%","+0.5%","5","278","0","4","0","0","5","1","0","0","0","2","1","0","0","1","0","0","0","4","1"
"*061ya*","Brennan Johnson","TOT","F","253","deceptiv","LIV Sat 9:30AM","13.5","2.7","92%","98.86","80%","-3.8%","5","307","0","2","0","2","1","3","0","0","1","1","0","2","1","2","0","0","0","7","0"
"*02lpf*","Ross Barkley","LUT","M","252","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","13.5","6.75","9%","311.49","9%","-2.8%","2","146","0","4","0","0","0","3","0","0","0","2","2","3","0","4","0","0","0","4","0"
"*04civ*","Scott McTominay","MUN","M","254","W (Thu)","CRY Sat 7:00AM","13.5","3.38","4%","373.11","4%","-2%","4","179","0","1","0","1","3","3","0","0","0","3","2","2","1","2","0","0","0","3","1"
"*06c6c*","Elijah Adebayo","LUT","F","255","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","13","2.6","18%","227.65","7%","-0.9%","5","221","0","4","0","0","0","4","0","0","0","1","5","3","0","6","0","0","0","4","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","256","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","13","2.6","1%","1108.42","1%","+0.2%","5","141","0","4","0","0","1","1","0","0","0","1","0","3","0","1","0","0","0","4","0"
"*05gcs*","Sander Berge","BUR","M","258","W (Thu)","@NEW Sat 7:00AM @LUT Tue11:30AM","12.5","2.5","19%","216.86","5%","-0.6%","5","241","0","2","0","0","3","3","1","0","0","0","1","3","3","6","0","0","0","8","0"
"*05uel*","Kristoffer Ajer","BRF","D","257","W (Thu)","@NOT Sun 6:00AM","12.5","3.12","0%","1146.93","1%","0%","4","120","0","1","1","1","1","2","0","0","0","1","6","1","1","5","0","0","0","4","0"
"*03z3w*","Joe Rothwell","BOU","M","259","W (Thu)","ARS Sat 7:00AM","12.5","4.17","0%","1181.2","1%","-0.3%","3","210","0","2","0","0","1","1","0","0","0","2","1","5","1","0","0","0","0","5","0"
"*03am7*","Jacob Murphy","NEW","M","261","W (Thu)","BUR Sat 7:00AM","12","12","5%","366","5%","0%","1","3","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*063w0*","Sergio Gomez","MCI","D","260","W (Thu)","@WOL Sat 7:00AM","12","6","2%","1090.63","2%","0%","2","14","0","1","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","262","W (Thu)","LUT Sat 7:00AM","11.75","5.88","4%","386.04","4%","+0.9%","2","180","0","0","0","1","6","2","0","0","0","2","7","2","1","2","0","0","0","2","0"
"*04p0d*","Dwight McNeil","EVE","M","264","deceptiv","LUT Sat 7:00AM","11.5","3.83","96%","76.38","77%","-2.3%","3","191","0","1","1","1","0","7","0","0","2","3","2","0","0","0","0","0","0","2","0"
"*05uhs*","James Mcatee","SHU","M","265","W (Thu)","@WHU Sat 7:00AM","11.5","3.83","0%","1148.2","8%","+0.3%","3","144","0","2","0","2","1","3","0","0","1","0","0","2","0","0","0","0","0","7","1"
"*05uog*","Lewis Dobbin","EVE","F","263","W (Thu)","LUT Sat 7:00AM","11.5","3.83","0%","1200.2","1%","-0.1%","3","116","0","1","0","1","2","2","0","0","0","1","0","5","0","1","0","0","0","2","1"
"*05a6e*","Neco Williams","NOT","D","268","W (Thu)","BRF Sun 6:00AM","11.25","5.62","18%","229.17","9%","-1.8%","2","107","0","1","0","0","2","4","0","0","1","6","1","1","1","2","0","0","0","1","0"
"*05l8q*","Cole Palmer","CHE","M","271","Kish123","@FUL Mon 12:00PM","11","2.75","16%","247.86","40%","-7.8%","4","83","0","4","0","1","1","6","0","0","0","0","0","3","0","0","0","0","0","1","0"
"*068yt*","Sasa Lukic","FUL","M","270","W (Thu)","CHE Mon 12:00PM","11","3.67","0%","1234.2","2%","-0.4%","3","249","0","2","0","0","3","1","1","0","0","2","4","3","0","1","0","0","0","4","1"
"*03amm*","Reece Burke","LUT","D","269","W (Thu)","@EVE Sat 7:00AM BUR Tue11:30AM","11","2.75","0%","1161.7","1%","+0.3%","4","336","0","2","0","0","4","2","0","0","0","2","12","0","4","9","0","0","0","7","0"
