ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
508,Eberechi Eze,eng ENG,MF,Crystal Palace,25-061,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,1.1,1.1,0.6,1.8,10,10,18,0.00,0.00,0.00,0.00,0.00,0.37,0.21,0.58,0.37,0.58,Matches,2023,16,2,12.5,5.33,0.67,0.00,0.00,23.0,2,0.07,-1.1,-1.1,106,128,82.8,1630,416,51,55,92.7,41,44,93.2,9,19,47.4,0.6,-0.6,9,4,4,0,106,22,7,0,0,18,0,12,2,9,0,0,2,20,6.67,4,8,2,3,3,0,0,0.00,0,0,0,0,0,0,5,1,0,2,3,3,5,60.0,2,1,0,1,1,6,0,0,176,1,11,68,100,16,176,13,10,76.9,2,15.4,117,558,252,7,5,14,6,132,90,100.0,90,3,0,,0,1.33,2,2,0,0.00,,3.7,3.5,+0.2,+0.06,,0,3,7,0,0,0,0,12,4,5,44.4,3
523,Evan Ferguson,ie IRL,FW,Brighton,18-314,2004,3,1,127,1.4,1,0,1,1,0,0,0,0,1.6,1.6,0.1,1.6,0,2,6,0.71,0.00,0.71,0.71,0.71,1.12,0.04,1.16,1.12,1.16,Matches,2023,9,5,55.6,6.38,3.54,0.11,0.20,15.3,0,0.18,-0.6,-0.6,27,31,87.1,284,35,22,23,95.7,5,6,83.3,0,0,,0.1,-0.1,1,0,2,0,25,5,0,0,0,0,0,0,0,0,0,1,1,4,2.83,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,2,1,1,0,0,0,0,53,2,2,19,32,9,53,4,1,25.0,3,75.0,33,124,27,0,0,3,2,39,42,47.0,90,1,2,19,0,2.00,3,4,-1,-0.71,-3.86,3.5,4.3,-0.9,-0.62,-1.86,0,4,2,1,0,0,0,2,1,1,50.0,3
525,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,28-355,1994,3,3,270,3.0,1,1,2,0,1,1,2,0,2.1,1.3,2.3,3.6,2,28,27,0.33,0.33,0.67,0.00,0.33,0.69,0.77,1.46,0.43,1.19,Matches,2023,12,3,25.0,4.00,1.00,0.00,0.00,23.9,1,0.11,-1.1,-1.3,134,198,67.7,2372,949,62,75,82.7,45,63,71.4,21,42,50.0,1.8,-1.3,10,14,10,1,168,26,6,4,1,23,6,11,1,8,0,4,5,18,6.00,12,4,0,1,0,1,2,0.67,2,0,0,0,0,0,10,5,5,3,2,8,15,53.3,7,3,1,2,2,12,2,0,239,7,39,80,122,12,238,6,2,33.3,4,66.7,135,491,301,4,0,4,4,156,90,100.0,90,3,0,,0,2.00,4,4,0,0.00,,7.1,5.2,+1.9,+0.64,,0,4,3,1,0,0,0,18,2,4,33.3,3
530,Enzo Fernandez,ar ARG,MF,Chelsea,22-224,2001,3,3,270,3.0,0,0,0,0,0,1,2,0,1.2,0.4,0.6,1.1,14,48,14,0.00,0.00,0.00,0.00,0.00,0.41,0.20,0.61,0.15,0.35,Matches,2023,6,0,0.0,2.00,0.00,0.00,,20.1,1,0.08,-1.2,-0.4,248,287,86.4,4404,1386,115,121,95.0,90,106,84.9,33,43,76.7,0.8,-0.6,8,35,12,1,266,19,8,7,4,17,1,10,2,3,0,2,4,19,6.33,14,2,0,1,2,0,1,0.33,1,0,0,0,0,0,2,2,0,2,0,1,6,16.7,5,8,1,7,0,2,2,0,314,1,30,174,112,9,313,7,3,42.9,3,42.9,216,1018,597,14,3,2,1,268,90,100.0,90,3,0,,0,1.33,5,4,+1,+0.33,,6.1,3.5,+2.6,+0.85,,0,4,4,0,0,0,0,15,1,1,50.0,3
538,Mark Flekken,nl NED,GK,Brentford,30-077,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,113,134,84.3,3062,2046,16,16,100.0,62,62,100.0,35,55,63.6,0.0,0.0,0,5,0,0,109,24,6,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,140,123,138,2,0,0,140,1,0,0.0,1,100.0,95,500,273,0,0,0,0,85,90,100.0,90,3,0,,0,1.67,6,3,+3,+1.00,,6.8,2.5,+4.3,+1.43,,0,0,0,0,0,0,0,3,0,0,,3
540,Phil Foden,eng ENG,"FW,MF",Manchester City,23-093,2000,3,2,185,2.1,0,2,2,0,0,0,0,0,0.6,0.6,1.0,1.6,7,18,16,0.00,0.97,0.97,0.00,0.97,0.29,0.48,0.76,0.29,0.76,Matches,2023,7,2,28.6,3.41,0.97,0.00,0.00,15.5,0,0.08,-0.6,-0.6,96,113,85.0,1269,298,61,67,91.0,26,28,92.9,3,9,33.3,0.8,+1.0,11,4,5,0,107,6,3,5,0,4,1,2,0,2,0,0,3,16,7.78,14,0,2,0,0,0,1,0.49,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,2,0,2,1,2,0,0,131,1,8,57,71,12,131,7,5,71.4,2,28.6,86,510,297,11,2,3,4,109,62,68.5,90,2,1,5,0,3.00,5,0,+5,+2.43,+2.43,3.6,1.0,+2.6,+1.27,-1.48,0,1,5,0,0,0,0,12,0,4,0.0,3
541,Wes Foderingham,eng ENG,GK,Sheffield Utd,32-227,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,57,101,56.4,1822,1439,13,13,100.0,21,21,100.0,23,67,34.3,0.0,0.0,0,2,0,0,54,47,14,0,1,0,0,0,0,0,0,0,0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,111,94,110,1,0,0,111,1,1,100.0,0,0.0,53,316,198,0,0,0,0,29,90,100.0,90,3,0,,0,0.00,2,5,-3,-1.00,,1.7,6.8,-5.1,-1.71,,0,0,1,0,0,0,0,4,0,0,,3
546,Pablo Fornals,es ESP,"MF,FW",West Ham,27-188,1996,3,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,7,7,0.00,0.00,0.00,0.00,0.00,0.17,0.06,0.23,0.17,0.23,Matches,2023,3,1,33.3,2.52,0.84,0.00,0.00,18.7,0,0.07,-0.2,-0.2,36,45,80.0,636,128,17,20,85.0,9,12,75.0,7,8,87.5,0.1,-0.1,2,5,2,0,43,2,0,0,0,2,0,0,0,0,0,0,2,7,5.89,5,0,0,0,0,2,1,0.84,0,0,0,0,0,1,4,3,1,1,2,2,6,33.3,4,1,0,1,2,6,1,0,61,1,10,26,26,8,61,4,2,50.0,2,50.0,29,134,33,3,2,4,2,36,36,39.6,85,0,2,11,0,2.33,2,1,+1,+0.84,-0.82,2.5,1.8,+0.7,+0.56,+0.58,0,1,0,0,0,0,0,9,0,2,0.0,3
548,Lyle Foster,za RSA,"MF,FW",Burnley,22-360,2000,2,2,169,1.9,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,5,2,8,0.53,0.00,0.53,0.53,0.53,0.15,0.02,0.17,0.15,0.17,Matches,2023,3,1,33.3,1.60,0.53,0.33,1.00,14.0,0,0.09,+0.7,+0.7,24,34,70.6,373,45,11,17,64.7,11,12,91.7,1,2,50.0,0.0,0.0,1,1,1,0,26,8,1,0,1,1,0,0,0,0,0,0,1,3,1.60,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,1,1,1,3,33.3,2,2,0,2,0,3,3,0,56,4,7,31,20,7,56,3,1,33.3,2,66.7,26,181,86,2,2,4,6,32,85,93.9,85,0,0,,0,0.00,1,6,-5,-2.66,-2.66,0.6,4.4,-3.8,-2.01,-5.18,0,3,1,1,0,0,0,6,3,3,50.0,3
565,Cody Gakpo,nl NED,"MF,FW",Liverpool,24-114,1999,3,3,184,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,9,6,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.11,0.20,Matches,2023,3,0,0.0,1.47,0.00,0.00,,18.6,0,0.08,-0.2,-0.2,35,48,72.9,504,153,18,20,90.0,14,18,77.8,1,3,33.3,0.1,-0.2,3,7,2,0,46,1,0,0,0,2,1,0,0,0,0,1,3,6,2.95,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,4,2,1,3,0,1,3,33.3,2,8,0,8,1,5,4,0,80,3,14,44,24,5,80,8,4,50.0,4,50.0,49,284,125,3,2,6,1,51,61,68.1,61,0,0,,0,2.33,4,3,+1,+0.49,-1.60,4.3,2.5,+1.8,+0.88,+2.14,0,5,5,0,0,0,0,9,3,1,75.0,3
567,Conor Gallagher,eng ENG,MF,Chelsea,23-204,2000,3,3,254,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,12,5,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches,2023,3,2,66.7,1.06,0.71,0.00,0.00,19.7,0,0.07,-0.2,-0.2,174,189,92.1,2356,407,105,110,95.5,55,61,90.2,4,4,100.0,0.4,-0.2,1,11,2,0,184,4,4,1,0,0,0,0,0,0,0,1,3,5,1.77,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,8,3,6,1,1,4,8,50.0,4,2,1,1,8,16,4,0,222,9,41,121,61,3,222,4,3,75.0,1,25.0,146,725,239,7,0,6,0,164,85,94.1,85,2,0,,0,1.33,5,3,+2,+0.71,+6.33,5.9,2.6,+3.3,+1.17,+5.28,0,5,3,0,0,0,0,22,2,0,100.0,3
571,Idrissa Gana Gueye,sn SEN,MF,Everton,33-337,1989,3,3,224,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,2023,2,0,0.0,0.80,0.00,0.00,,21.5,0,0.03,-0.1,-0.1,108,122,88.5,1555,356,50,53,94.3,52,57,91.2,1,3,33.3,0.1,0.0,1,7,2,0,120,1,0,0,0,2,1,0,0,0,0,1,1,7,2.81,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,9,4,2,3,4,3,6,50.0,3,5,1,4,2,11,3,0,145,8,26,89,34,1,145,2,2,100.0,0,0.0,92,436,165,5,0,2,2,92,75,83.0,75,1,0,,0,0.00,0,4,-4,-1.61,+2.31,4.3,4.1,+0.2,+0.07,+2.01,0,4,3,0,0,0,0,29,0,2,0.0,3
583,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,19-059,2004,2,2,132,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,8,4,17,0.00,0.00,0.00,0.00,0.00,0.22,0.03,0.25,0.22,0.25,Matches,2023,7,1,14.3,4.77,0.68,0.00,0.00,17.1,0,0.05,-0.3,-0.3,33,45,73.3,455,83,22,24,91.7,10,15,66.7,1,2,50.0,0.1,0.0,1,2,3,0,45,0,0,0,0,1,0,0,0,0,0,0,2,8,5.41,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,1,4,25.0,3,2,0,2,1,2,1,0,66,1,5,23,38,13,66,4,2,50.0,2,50.0,50,323,166,2,6,5,1,48,66,48.9,66,0,0,,1,1.50,0,1,-1,-0.68,-1.33,2.6,2.3,+0.3,+0.19,-0.88,0,2,5,0,0,0,0,9,1,1,50.0,3
584,James Garner,eng ENG,MF,Everton,22-169,2001,3,3,262,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,5,7,8,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.03,0.20,Matches,2023,3,1,33.3,1.03,0.34,0.00,0.00,17.4,0,0.03,-0.1,-0.1,75,101,74.3,1163,382,40,46,87.0,22,27,81.5,7,15,46.7,0.4,-0.5,4,9,2,1,88,12,5,0,2,13,2,5,1,3,0,1,4,9,3.09,3,3,0,2,0,1,0,0.00,0,0,0,0,0,0,6,3,3,3,0,3,5,60.0,2,3,1,2,2,8,1,0,125,3,23,50,53,3,125,5,4,80.0,1,20.0,78,332,157,7,0,4,0,76,87,97.0,87,2,0,,0,0.00,0,6,-6,-2.06,-2.06,4.4,5.3,-1.0,-0.33,-1.87,0,3,5,1,0,0,0,16,1,1,50.0,3
595,Morgan Gibbs-White,eng ENG,"FW,MF",Nott'ham Forest,23-214,2000,3,3,270,3.0,0,1,1,0,0,0,1,0,0.4,0.4,1.1,1.5,8,14,13,0.00,0.33,0.33,0.00,0.33,0.14,0.38,0.51,0.14,0.51,Matches,2023,5,1,20.0,1.67,0.33,0.00,0.00,20.7,0,0.08,-0.4,-0.4,71,109,65.1,1480,657,34,42,81.0,17,29,58.6,19,31,61.3,0.8,-0.1,8,11,2,1,85,23,11,1,2,20,0,12,4,8,0,1,3,16,5.33,6,7,1,0,2,0,1,0.33,1,0,0,0,0,0,3,2,0,1,2,2,2,100.0,0,0,0,0,4,7,1,0,146,2,21,58,69,7,146,18,7,38.9,11,61.1,81,445,251,7,2,8,1,92,90,100.0,90,3,0,,0,1.00,5,6,-1,-0.33,,3.8,4.2,-0.4,-0.13,,0,2,5,0,0,0,0,17,5,2,71.4,3
597,Billy Gilmour,sct SCO,MF,Brighton,22-079,2001,3,2,166,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,19,4,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.19,0.11,0.19,Matches,2023,3,1,33.3,1.63,0.54,0.00,0.00,22.1,0,0.07,-0.2,-0.2,151,159,95.0,2426,684,74,76,97.4,62,64,96.9,9,11,81.8,0.4,-0.1,2,14,7,2,157,1,0,0,1,4,0,1,1,0,0,1,1,7,3.80,7,0,0,0,0,0,1,0.54,1,0,0,0,0,0,4,3,3,0,1,2,5,40.0,3,3,1,2,0,4,1,0,171,5,28,105,38,1,171,0,0,,0,,100,412,219,5,0,1,1,144,55,61.5,75,1,1,17,0,2.00,6,4,+2,+1.08,-0.65,4.8,5.1,-0.3,-0.16,-1.36,0,2,1,0,0,0,0,7,0,4,0.0,3
604,Joao Gomes,br BRA,MF,Wolves,22-198,2001,3,3,232,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,10,2,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09,Matches,2023,3,0,0.0,1.16,0.00,0.00,,19.5,0,0.03,-0.1,-0.1,87,104,83.7,1295,338,55,62,88.7,24,28,85.7,6,9,66.7,0.1,-0.1,2,9,2,1,101,3,3,0,1,1,0,0,0,0,0,0,2,10,3.88,5,0,1,1,1,2,0,0.00,0,0,0,0,0,0,9,7,3,4,2,3,9,33.3,6,1,0,1,1,10,3,0,130,5,45,60,27,4,130,4,3,75.0,1,25.0,76,347,117,1,0,4,5,84,77,85.9,77,1,0,,0,1.00,1,5,-4,-1.55,-3.92,3.8,5.4,-1.6,-0.62,-3.52,0,3,3,0,0,0,0,17,2,2,50.0,3
605,Toti Gomes,pt POR,DF,Wolves,24-225,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,26,80.8,336,99,12,12,100.0,9,11,81.8,0,1,0.0,0.0,0.0,0,0,0,0,23,3,2,0,0,0,1,0,0,0,0,0,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,28,2,13,14,1,0,28,0,0,,0,,21,86,37,0,0,1,0,22,13,9.6,,0,2,13,1,1.50,1,0,+1,+3.46,+4.94,0.7,0.1,+0.6,+2.09,+2.45,0,1,0,0,0,0,0,0,0,0,,3
606,Joe Gomez,eng ENG,DF,Liverpool,26-098,1997,2,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,1,0,0.0,1.22,0.00,0.00,,16.2,0,0.01,0.0,0.0,38,43,88.4,750,206,13,16,81.3,21,21,100.0,4,6,66.7,0.0,0.0,0,0,0,0,37,6,0,0,0,0,5,0,0,0,0,0,0,1,1.22,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,7,0,56,14,28,21,7,1,56,0,0,,0,,25,162,85,0,0,2,0,33,37,27.4,,0,2,37,1,3.00,2,0,+2,+2.43,+1.97,0.7,2.1,-1.4,-1.68,-2.58,0,1,2,0,0,0,0,1,3,0,100.0,3
616,Anthony Gordon,eng ENG,FW,Newcastle Utd,22-186,2001,3,3,193,2.1,1,1,2,1,0,0,2,0,0.8,0.8,0.8,1.6,12,6,13,0.47,0.47,0.93,0.47,0.93,0.37,0.38,0.75,0.37,0.75,Matches,2023,7,3,42.9,3.26,1.40,0.14,0.33,19.2,0,0.11,+0.2,+0.2,58,66,87.9,852,176,38,40,95.0,15,19,78.9,4,6,66.7,0.6,+0.2,4,2,4,2,65,1,0,2,0,4,0,1,0,0,0,0,0,8,3.73,6,0,1,1,0,0,1,0.47,1,0,0,0,0,0,3,1,2,1,0,1,6,16.7,5,1,0,1,0,3,0,0,97,0,12,39,47,8,97,13,5,38.5,3,23.1,78,726,386,7,5,5,3,78,64,71.5,64,0,0,,0,1.00,4,2,+2,+0.93,+0.93,3.4,2.3,+1.1,+0.51,-0.52,0,6,10,0,0,0,0,8,0,0,,3
627,Jack Grealish,eng ENG,FW,Manchester City,27-353,1995,2,2,180,2.0,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.8,16,3,24,0.00,0.50,0.50,0.00,0.50,0.19,0.23,0.41,0.19,0.41,Matches,2023,5,0,0.0,2.50,0.00,0.00,,14.1,0,0.07,-0.4,-0.4,87,102,85.3,1205,156,52,54,96.3,27,32,84.4,4,7,57.1,0.5,+0.5,6,1,2,0,91,11,1,0,2,5,5,5,2,0,0,0,2,9,4.50,8,0,0,1,0,0,1,0.50,1,0,0,0,0,0,3,1,1,2,0,2,3,66.7,1,3,1,2,1,4,1,0,125,2,15,39,73,17,125,5,2,40.0,1,20.0,83,916,418,4,9,5,2,85,90,66.7,90,2,0,,1,3.00,3,1,+2,+1.00,-2.00,4.5,1.0,+3.6,+1.79,+0.17,0,1,5,0,0,0,0,11,1,1,50.0,3
634,Pascal Gross,de GER,MF,Brighton,32-075,1991,3,3,260,2.9,1,0,1,1,0,0,1,0,0.7,0.7,1.0,1.7,5,41,21,0.35,0.00,0.35,0.35,0.35,0.23,0.34,0.57,0.23,0.57,Matches,2023,8,5,62.5,2.77,1.73,0.13,0.20,20.7,0,0.08,+0.3,+0.3,227,267,85.0,3673,1122,124,135,91.9,75,83,90.4,19,34,55.9,1.0,-1.0,14,28,12,2,239,27,11,1,3,19,1,15,3,7,0,1,3,23,7.96,16,4,2,1,0,0,1,0.35,0,0,1,0,0,0,3,2,1,1,1,2,7,28.6,5,5,1,4,3,6,2,0,296,12,45,134,117,11,296,3,3,100.0,0,0.0,188,783,425,5,0,1,2,222,87,96.3,87,2,0,,0,2.00,9,5,+4,+1.38,+1.38,7.6,6.4,+1.2,+0.41,+1.23,0,1,1,0,0,0,0,11,2,1,66.7,3
640,Marc Guehi,eng ENG,DF,Crystal Palace,23-047,2000,3,3,269,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,2023,1,0,0.0,0.33,0.00,0.00,,11.5,0,0.03,0.0,0.0,177,196,90.3,3890,1449,45,49,91.8,105,108,97.2,27,35,77.1,0.1,0.0,1,19,1,0,186,10,10,0,5,0,0,0,0,0,0,0,2,4,1.34,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,3,1,3,0,0,2,3,66.7,1,5,5,0,3,6,11,0,220,27,116,97,8,1,220,1,1,100.0,0,0.0,155,733,365,1,0,2,1,154,90,99.6,90,2,0,,0,1.33,2,2,0,0.00,0.00,3.7,3.5,+0.2,+0.06,+0.06,0,2,5,0,0,0,0,18,3,3,50.0,3
647,Bruno Guimaraes,br BRA,MF,Newcastle Utd,25-286,1997,3,3,264,2.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,5,21,1,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches,2023,4,1,25.0,1.36,0.34,0.00,0.00,24.1,0,0.05,-0.2,-0.2,164,189,86.8,2799,637,79,85,92.9,71,79,89.9,12,19,63.2,0.1,-0.1,2,15,2,0,182,7,7,0,1,0,0,0,0,0,0,0,3,7,2.39,4,1,2,0,0,0,2,0.68,1,0,1,0,0,0,6,1,4,1,1,3,7,42.9,4,2,1,1,1,7,2,0,218,6,43,132,45,3,218,5,3,60.0,2,40.0,175,868,328,4,1,5,4,188,88,97.8,88,2,0,,0,1.00,5,4,+1,+0.34,-14.66,5.1,3.3,+1.7,+0.59,-3.22,0,8,9,0,0,0,0,15,1,0,100.0,3
656,Malo Gusto,fr FRA,DF,Chelsea,20-102,2003,3,2,187,2.1,0,2,2,0,0,0,0,0,0.1,0.1,0.4,0.4,10,9,12,0.00,0.96,0.96,0.00,0.96,0.03,0.17,0.20,0.03,0.20,Matches,2023,2,0,0.0,0.96,0.00,0.00,,23.5,0,0.03,-0.1,-0.1,143,160,89.4,1985,405,95,101,94.1,41,47,87.2,6,8,75.0,0.2,+1.6,2,7,2,1,145,15,1,0,0,8,14,0,0,0,0,0,3,3,1.44,3,0,0,0,0,0,2,0.96,2,0,0,0,0,0,4,3,4,0,0,0,2,0.0,2,3,1,2,2,6,3,0,181,6,45,87,52,3,181,3,3,100.0,0,0.0,116,615,308,4,0,3,1,130,62,69.3,86,1,1,15,0,1.33,4,2,+2,+0.96,+2.05,4.6,1.4,+3.2,+1.55,+2.25,0,2,2,0,0,0,0,9,0,0,,3
659,Josko Gvardiol,hr CRO,DF,Manchester City,21-218,2002,3,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,10,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,155,174,89.1,2642,698,69,74,93.2,72,80,90.0,11,15,73.3,0.0,0.0,2,12,1,0,162,12,1,2,3,1,11,0,0,0,0,0,2,3,1.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,2,2,0,3,5,60.0,2,1,1,0,0,4,1,0,194,2,40,132,24,1,194,4,1,25.0,3,75.0,123,721,472,4,0,2,1,140,64,71.1,90,2,1,12,0,3.00,3,1,+2,+0.94,-2.52,4.7,1.0,+3.7,+1.71,-0.07,0,0,1,0,0,0,0,13,5,1,83.3,3
662,Erling Haaland,no NOR,FW,Manchester City,23-039,2000,3,3,259,2.9,3,0,3,3,0,1,0,0,3.1,2.3,0.5,2.7,4,2,11,1.04,0.00,1.04,1.04,1.04,1.06,0.16,1.22,0.79,0.95,Matches,2023,15,7,46.7,5.21,2.43,0.20,0.43,11.4,0,0.15,-0.1,+0.7,21,33,63.6,217,46,15,19,78.9,4,4,100.0,0,1,0.0,0.1,-0.5,4,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,3,7,2.43,4,0,0,2,1,0,1,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,63,1,3,16,44,22,62,2,1,50.0,1,50.0,45,160,87,3,3,7,3,55,86,95.9,86,2,0,,0,3.00,6,1,+5,+1.74,+1.74,6.3,1.2,+5.1,+1.78,+1.16,0,3,2,1,0,0,0,4,4,4,50.0,3
665,Antwoine Hackford,eng ENG,FW,Sheffield Utd,19-162,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,14,0,2,2,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,2,2,0,4,1,0,0.0,1,100.0,3,11,2,1,0,1,0,3,7,4.8,,0,2,7,0,0.00,0,1,-1,-6.92,-6.22,0.0,0.1,-0.1,-0.65,+1.11,0,0,0,0,0,0,0,0,0,1,0.0,3
