ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
628,Theo Hernandez,fr FRA,DF,Milan,it Serie A,25-320,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,47,62,75.8,631,244,30,35,85.7,11,13,84.6,3,5,60.0,0.1,0.0,0,5,2,0,55,7,2,0,0,2,5,0,0,0,0,0,4,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,69,2,18,40,12,0,69,5,2,40.0,3,60.0,48,328,181,4,0,1,0,45,90,100.0,90,1,0,,0,3.00,2,0,+2,+2.00,,0.9,1.0,-0.2,-0.15,,0,1,1,0,0,0,0,10,1,0,100.0,2
629,Ander Herrera,es ESP,"MF,FW",Athletic Club,es La Liga,34-008,1989,2,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,34,88.2,464,51,15,16,93.8,14,14,100.0,0,1,0.0,0.0,0.0,0,4,0,0,33,1,0,0,1,0,1,0,0,0,0,0,1,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,2,1,0,2,2,100.0,0,0,0,0,3,6,1,0,40,1,8,23,10,0,40,1,1,100.0,0,0.0,24,105,41,0,0,0,0,25,27,29.4,,0,2,27,0,1.50,0,0,0,0.00,0.00,0.7,0.6,+0.1,+0.18,+0.46,0,3,0,0,0,0,0,2,0,2,0.0,2
630,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,30-078,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,26,43,60.5,1183,1106,0,0,,7,7,100.0,19,36,52.8,0.0,0.0,0,2,0,0,24,19,6,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,44,40,44,0,0,0,44,0,0,,0,,20,110,58,0,0,0,0,16,90,50.0,90,1,0,,1,3.00,2,0,+2,+2.00,+4.00,1.0,1.0,-0.1,-0.05,+0.16,0,0,0,0,0,0,0,0,0,0,,2
631,Yangel Herrera,ve VEN,MF,Girona,es La Liga,25-220,1998,2,2,174,1.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,5,6,0.52,0.00,0.52,0.52,0.52,0.23,0.00,0.23,0.23,0.23,Matches,2023,1,1,100.0,0.52,0.52,1.00,1.00,5.0,0,0.44,+0.6,+0.6,55,68,80.9,748,220,30,32,93.8,16,22,72.7,3,7,42.9,0.0,0.0,0,7,1,0,67,1,1,0,0,1,0,0,0,0,0,0,1,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,3,0,5,1,2,4,50.0,2,1,0,1,0,6,5,0,88,6,21,51,17,3,88,3,2,66.7,0,0.0,43,186,90,3,0,5,3,59,87,96.7,87,0,0,,0,2.00,4,1,+3,+1.55,+1.55,2.0,1.3,+0.7,+0.36,+3.19,0,3,5,1,0,0,0,10,5,2,71.4,2
632,Son Heung-min,kr KOR,FW,Tottenham,eng Premier League,31-045,1992,2,2,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,6,11,22,0.00,0.00,0.00,0.00,0.00,0.13,0.21,0.33,0.13,0.33,Matches,2023,3,1,33.3,1.65,0.55,0.00,0.00,10.5,0,0.08,-0.2,-0.2,61,79,77.2,775,193,36,42,85.7,21,27,77.8,0,1,0.0,0.4,-0.4,4,1,4,0,77,1,0,1,0,5,1,0,0,0,0,1,4,9,4.94,6,0,2,1,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,2,50.0,1,0,0,0,1,3,2,0,91,1,9,18,65,14,91,7,4,57.1,3,42.9,67,380,219,2,4,1,2,74,82,91.1,82,1,0,,0,2.00,4,2,+2,+1.10,+1.10,2.8,3.9,-1.1,-0.58,+0.51,0,1,3,0,0,1,0,7,0,0,,2
633,Aaron Hickey,sct SCO,DF,Brentford,eng Premier League,21-073,2002,2,2,148,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches,2023,1,0,0.0,0.61,0.00,0.00,,27.1,0,0.03,0.0,0.0,49,55,89.1,726,241,28,29,96.6,18,20,90.0,3,3,100.0,0.1,-0.1,1,2,0,0,52,3,1,0,0,1,2,0,0,0,0,0,2,4,2.43,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,3,2,3,0,0,2,2,100.0,0,1,0,1,1,4,2,0,64,4,28,25,13,1,64,4,2,50.0,0,0.0,44,194,77,1,0,0,1,42,74,82.2,74,0,0,,0,2.00,4,2,+2,+1.22,-1.60,4.2,1.5,+2.7,+1.65,-2.36,0,4,3,0,0,0,0,9,0,1,0.0,2
634,James Hill,eng ENG,DF,Bournemouth,eng Premier League,21-224,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,11,90.9,215,81,4,4,100.0,3,4,75.0,2,2,100.0,0.0,0.0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,0,5,7,0,12,0,0,,0,,9,25,7,1,0,0,1,11,16,8.9,,0,1,16,1,1.00,1,0,+1,+5.63,+7.27,1.0,0.2,+0.8,+4.47,+5.73,0,1,0,0,0,0,0,0,1,0,100.0,2
635,Adam Hlozek,cz CZE,FW,Leverkusen,de Bundesliga,21-028,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,22,0,0,0,,1,2,50.0,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,0,0,2,3,0,5,0,0,,0,,1,18,15,0,0,0,2,3,2,2.2,,0,1,2,0,3.00,0,0,0,0.00,-1.02,0.0,0.0,0.0,-0.09,+0.08,0,1,0,0,0,0,0,1,1,0,100.0,2
636,Jonas Hofmann,de GER,MF,Leverkusen,de Bundesliga,31-039,1992,1,1,89,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,5,0,4,0.00,1.01,1.01,0.00,1.01,0.04,0.51,0.54,0.04,0.54,Matches,2023,1,0,0.0,1.01,0.00,0.00,,27.4,0,0.04,0.0,0.0,32,41,78.0,446,136,21,22,95.5,8,11,72.7,2,4,50.0,0.5,+0.5,4,0,2,2,37,3,0,0,0,6,1,2,2,0,0,1,2,4,4.09,3,1,0,0,0,0,1,1.02,0,1,0,0,0,0,5,5,0,3,2,2,3,66.7,1,0,0,0,1,6,0,0,50,0,4,20,26,1,50,3,2,66.7,1,33.3,22,139,74,2,1,3,0,33,89,98.9,89,0,0,,0,3.00,3,2,+1,+1.01,+1.01,1.4,1.6,-0.2,-0.17,-0.08,0,0,0,1,0,0,0,4,0,1,0.0,2
637,Philipp Hofmann,de GER,FW,Bochum,de Bundesliga,30-145,1993,1,1,45,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,1,4,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,1.02,1.02,Matches,2023,1,0,0.0,2.00,0.00,0.00,,12.3,0,0.51,-0.5,-0.5,4,6,66.7,74,1,1,3,33.3,1,1,100.0,1,1,100.0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,2,3,4,1,9,1,0,0.0,1,100.0,4,9,6,0,0,0,0,7,45,50.0,45,0,0,,0,0.00,0,2,-2,-4.00,+2.00,0.6,1.2,-0.6,-1.29,+1.85,0,1,0,0,0,0,0,0,2,4,33.3,2
638,Lucas Holer,de GER,FW,Freiburg,de Bundesliga,29-043,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,6,4,0.00,0.00,0.00,0.00,0.00,0.10,0.22,0.32,0.10,0.32,Matches,2023,1,0,0.0,1.00,0.00,0.00,,19.2,0,0.10,-0.1,-0.1,35,48,72.9,566,170,16,24,66.7,14,16,87.5,2,2,100.0,0.4,-0.2,4,4,1,0,47,1,0,0,1,3,0,0,0,0,0,0,1,5,5.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,4,0,0,1,1,100.0,0,3,0,3,0,4,1,0,60,1,13,26,22,6,60,4,3,75.0,1,25.0,36,157,102,1,1,0,1,43,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,2.6,1.4,+1.3,+1.26,,0,0,2,0,0,0,0,3,2,3,40.0,2
639,Fabian Holland,de GER,MF,Darmstadt 98,de Bundesliga,33-042,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,31,42,73.8,692,224,10,10,100.0,10,13,76.9,11,16,68.8,0.0,0.0,0,4,0,0,41,1,0,0,0,0,1,0,0,0,0,0,2,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,3,0,0,1,3,33.3,2,0,0,0,3,6,0,0,52,0,12,35,5,1,52,1,1,100.0,0,0.0,33,195,79,0,0,1,1,35,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,0.5,1.5,-1.0,-0.98,,0,2,0,0,0,0,0,4,0,0,,2
640,Martin Hongla,cm CMR,MF,Hellas Verona,it Serie A,25-159,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,28,75.0,467,112,8,12,66.7,7,8,87.5,6,8,75.0,0.0,0.0,0,2,0,0,26,2,2,0,0,0,0,0,0,0,0,0,0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0,33,1,9,23,2,0,33,1,1,100.0,0,0.0,19,68,26,1,0,0,0,17,90,100.0,90,1,0,,0,3.00,1,0,+1,+1.00,,0.5,0.7,-0.2,-0.19,,0,1,1,0,0,0,0,6,0,0,,2
641,Franck Honorat,fr FRA,FW,M'Gladbach,de Bundesliga,27-011,1996,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,6,0.00,1.00,1.00,0.00,1.00,0.00,0.04,0.04,0.00,0.04,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,26,43,60.5,500,237,15,19,78.9,7,15,46.7,4,9,44.4,0.1,+1.0,2,1,2,0,34,9,1,0,0,10,2,6,4,2,0,0,0,2,2.00,0,2,0,0,0,0,1,1.00,0,1,0,0,0,0,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,47,0,8,12,28,1,47,1,0,0.0,0,0.0,27,125,57,1,1,0,0,28,90,100.0,90,1,0,,0,1.00,4,4,0,0.00,,1.7,2.3,-0.6,-0.55,,0,1,1,0,0,0,0,5,1,1,50.0,2
642,Mathias Honsak,at AUT,MF,Darmstadt 98,de Bundesliga,26-245,1996,1,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,5,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches,2023,1,1,100.0,1.01,1.01,0.00,0.00,26.5,0,0.03,0.0,0.0,21,27,77.8,377,43,9,10,90.0,10,13,76.9,2,2,100.0,0.0,-0.1,1,0,1,1,26,1,0,0,0,3,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,45,2,6,17,22,4,45,5,1,20.0,4,80.0,27,155,55,1,1,5,0,31,89,98.9,89,0,0,,0,0.00,0,1,-1,-1.01,-1.01,0.5,1.4,-0.9,-0.92,+5.62,0,0,0,0,0,0,0,4,2,1,66.7,2
643,Sydney van Hooijdonk,nl NED,FW,Bologna,it Serie A,23-197,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,14,0,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,,0,,1,0,0,0,0,0,0,2,4,4.4,,0,1,4,0,0.00,0,0,0,0.00,+2.09,0.1,0.3,-0.3,-6.44,-6.90,0,0,0,0,0,0,0,0,0,0,,2
644,Fraser Hornby,sct SCO,FW,Darmstadt 98,de Bundesliga,23-343,1999,1,1,61,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,2023,2,0,0.0,2.95,0.00,0.00,,17.8,0,0.03,-0.1,-0.1,3,11,27.3,36,0,2,4,50.0,1,2,50.0,0,0,,0.0,0.0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,2,1,1.48,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17,0,1,9,8,4,17,2,1,50.0,1,50.0,11,66,36,0,2,1,2,11,61,67.8,61,0,0,,0,0.00,0,1,-1,-1.48,-1.48,0.1,1.1,-1.1,-1.56,-1.78,0,0,0,0,0,0,0,4,2,2,50.0,2
645,Lukas Hradecky,fi FIN,GK,Leverkusen,de Bundesliga,33-271,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,25,72.0,624,509,4,4,100.0,4,4,100.0,10,17,58.8,0.0,0.0,0,1,0,0,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,23,28,0,0,0,28,0,0,,0,,16,110,65,1,1,0,0,10,90,100.0,90,1,0,,0,3.00,3,2,+1,+1.00,,1.4,1.6,-0.2,-0.17,,0,0,0,0,0,0,0,2,1,1,50.0,2
646,Timo Hubers,de GER,DF,Köln,de Bundesliga,27-033,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,41,49,83.7,801,291,10,12,83.3,24,28,85.7,5,6,83.3,0.0,0.0,0,2,0,0,44,5,4,0,0,0,1,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,3,0,0,2,4,50.0,2,3,0,3,2,5,4,0,61,11,41,20,0,0,61,1,1,100.0,0,0.0,29,135,72,0,0,0,0,29,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,1.2,1.8,-0.5,-0.51,,0,0,0,0,0,0,0,8,3,1,75.0,2
647,Mats Hummels,de GER,DF,Dortmund,de Bundesliga,34-249,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,1.3,1.3,0.0,1.3,0,14,0,0.00,0.00,0.00,0.00,0.00,1.30,0.00,1.30,1.30,1.30,Matches,2023,4,0,0.0,4.00,0.00,0.00,,6.9,0,0.33,-1.3,-1.3,140,148,94.6,3158,1140,30,30,100.0,88,91,96.7,22,24,91.7,0.0,0.0,0,15,0,0,146,2,1,0,1,0,1,0,0,0,0,0,2,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,1,0,1,4,5,3,0,161,11,66,90,6,4,161,0,0,,0,,137,686,395,0,0,0,1,130,90,100.0,90,1,0,,0,3.00,1,0,+1,+1.00,,1.8,1.2,+0.5,+0.51,,0,2,0,0,0,0,0,13,7,2,77.8,2
648,Pierre Hojbjerg,dk DEN,MF,Tottenham,eng Premier League,28-017,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,25,92.0,378,76,12,12,100.0,8,10,80.0,2,2,100.0,0.0,0.0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,27,1,10,17,1,0,27,1,1,100.0,0,0.0,17,80,34,0,0,0,0,23,15,8.3,,0,1,15,1,3.00,1,0,+1,+6.00,+5.45,0.5,0.3,+0.2,+0.99,+1.76,0,0,0,0,0,0,0,2,0,1,0.0,2
649,Pablo Ibanez,es ESP,"MF,FW",Osasuna,es La Liga,24-336,1998,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2023,1,1,100.0,2.90,2.90,0.00,0.00,39.4,0,0.02,0.0,0.0,12,17,70.6,192,40,4,6,66.7,6,8,75.0,1,2,50.0,0.0,0.0,0,2,0,0,16,1,1,0,0,2,0,0,0,0,0,0,1,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,0,2,9,10,5,21,2,0,0.0,2,100.0,14,86,47,1,0,0,0,10,16,17.2,,0,2,16,0,1.50,1,0,+1,+2.90,+3.51,0.5,0.1,+0.4,+1.19,+1.60,0,0,0,0,0,0,0,3,1,1,50.0,2
650,Iglesias,es ESP,"FW,DF",Getafe,es La Liga,25-050,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,1,2,9,0.00,0.00,0.00,0.00,0.00,0.16,0.13,0.28,0.16,0.28,Matches,2023,4,2,50.0,2.00,1.00,0.00,0.00,19.2,0,0.08,-0.3,-0.3,29,47,61.7,570,203,14,14,100.0,9,17,52.9,5,13,38.5,0.2,-0.3,3,1,3,1,39,7,0,1,1,7,7,0,0,0,0,1,1,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,2,1,2,1,1,100.0,0,0,0,0,2,7,7,0,70,9,19,25,26,1,70,1,0,0.0,1,100.0,34,146,58,1,0,1,1,36,90,100.0,90,2,0,,0,0.50,0,3,-3,-1.50,,1.3,2.9,-1.6,-0.79,,0,0,1,1,0,0,0,7,0,3,0.0,2
651,Borja Iglesias,es ESP,FW,Betis,es La Liga,30-217,1993,2,2,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,3,6,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches,2023,1,0,0.0,0.85,0.00,0.00,,16.6,0,0.02,0.0,0.0,26,32,81.3,373,36,16,20,80.0,8,8,100.0,2,3,66.7,0.0,-0.1,4,1,1,0,31,1,0,0,1,1,0,0,0,0,0,0,0,4,3.40,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,40,1,1,19,20,3,40,0,0,,0,,23,156,64,2,0,3,2,38,53,58.9,53,0,0,,0,2.00,1,0,+1,+0.85,+0.85,1.0,0.7,+0.4,+0.30,+0.24,0,2,2,2,0,0,0,1,2,0,100.0,2
652,Ivan Ilic,rs SRB,MF,Torino,it Serie A,22-158,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,55,68,80.9,929,311,28,33,84.8,21,23,91.3,5,9,55.6,0.1,-0.2,2,4,2,0,59,8,4,0,0,5,0,4,4,0,0,1,1,3,3.00,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,68,0,5,48,17,1,68,1,1,100.0,0,0.0,27,140,71,1,0,0,0,47,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,1.0,0.4,+0.6,+0.57,,0,2,0,0,0,0,0,7,2,0,100.0,2
653,Samuel Iling-Junior,eng ENG,DF,Juventus,it Serie A,19-322,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches,2023,1,0,0.0,4.29,0.00,0.00,,9.3,0,0.11,-0.1,-0.1,5,7,71.4,62,12,4,4,100.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,11,1,3,3,5,1,11,0,0,,0,,4,12,0,0,0,0,0,9,21,23.3,,0,1,21,0,3.00,0,0,0,0.00,-3.91,0.1,0.5,-0.4,-1.64,-3.22,0,1,0,1,0,0,0,0,1,1,50.0,2
654,Imanol,es ESP,DF,Athletic Club,es La Liga,23-075,2000,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,50,65,76.9,705,196,32,33,97.0,15,19,78.9,2,7,28.6,0.0,0.0,0,4,0,0,52,13,0,0,0,5,12,1,0,1,0,0,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,2,0,1,3,33.3,2,0,0,0,3,5,3,0,79,4,22,31,28,2,79,0,0,,0,,33,166,109,2,1,1,0,39,52,57.2,83,0,1,20,0,1.50,2,0,+2,+1.75,+4.09,1.8,1.2,+0.6,+0.57,+1.67,0,0,1,0,0,0,0,10,2,2,50.0,2
655,Ciro Immobile,it ITA,FW,Lazio,it Serie A,33-183,1990,1,1,90,1.0,1,0,1,1,0,0,0,0,0.8,0.8,0.6,1.4,0,5,6,1.00,0.00,1.00,1.00,1.00,0.83,0.56,1.39,0.83,1.39,Matches,2023,3,2,66.7,3.00,2.00,0.33,0.50,11.9,0,0.28,+0.2,+0.2,35,47,74.5,474,103,19,23,82.6,12,16,75.0,2,3,66.7,0.2,-0.6,2,1,1,0,46,1,0,2,0,1,0,0,0,0,0,0,3,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,54,0,5,27,23,6,54,0,0,,0,,20,85,13,1,0,3,0,47,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,1.6,1.4,+0.1,+0.14,,0,1,1,0,0,0,0,3,0,1,0.0,2
656,Gino Infantino,ar ARG,MF,Fiorentina,it Serie A,20-095,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,6,66.7,48,22,3,4,75.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,8,0,0,6,2,1,8,0,0,,0,,7,10,6,0,0,0,0,7,3,3.3,,0,1,3,0,3.00,0,0,0,0.00,-3.10,0.0,0.1,-0.1,-1.80,-2.67,0,0,0,0,0,0,0,0,0,0,,2
