ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
760,Frenkie de Jong,nl NED,"MF,DF",Barcelona,es La Liga,26-109,1997,3,3,270,3.0,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,16,42,5,0.33,0.00,0.33,0.33,0.33,0.11,0.16,0.28,0.11,0.28,Matches,2023,2,1,50.0,0.67,0.33,0.50,1.00,19.8,0,0.17,+0.7,+0.7,318,342,93.0,4638,1457,187,193,96.9,117,126,92.9,8,14,57.1,0.8,-0.5,7,41,7,0,324,17,13,2,0,3,2,0,0,0,0,1,1,15,5.00,15,0,0,0,0,0,1,0.33,1,0,0,0,0,0,2,2,1,1,0,0,3,0.0,3,2,2,0,0,2,4,0,365,13,67,221,79,4,365,9,5,55.6,3,33.3,262,1651,1098,18,0,3,1,277,90,100.0,90,3,0,,0,2.33,6,3,+3,+1.00,,7.9,3.6,+4.4,+1.45,,0,3,7,0,0,0,0,26,8,6,57.1,3
761,Joan Jordan,es ESP,MF,Sevilla,es La Liga,29-054,1994,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,43,54,79.6,802,221,18,22,81.8,19,23,82.6,5,7,71.4,0.0,0.0,1,5,0,0,52,2,2,0,1,1,0,0,0,0,0,0,0,2,2.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,0,2,0,2,3,66.7,1,0,0,0,1,3,1,0,59,1,5,49,6,0,59,0,0,,0,,34,107,58,0,0,0,1,42,74,27.4,74,0,0,,2,0.00,2,4,-2,-2.43,-1.97,0.6,1.8,-1.2,-1.50,-1.34,0,0,0,0,0,0,0,3,2,0,100.0,3
762,Jorginho,it ITA,MF,Arsenal,eng Premier League,31-252,1991,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,29,31,93.5,585,184,10,11,90.9,12,12,100.0,6,6,100.0,0.0,0.0,0,8,1,1,29,1,1,0,0,1,0,0,0,0,0,1,0,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,32,0,3,18,11,0,32,0,0,,0,,21,75,45,1,0,0,0,28,10,7.0,,0,2,10,1,2.00,0,1,-1,-4.74,-5.81,0.7,0.9,-0.2,-0.83,-2.07,0,0,0,0,0,0,0,1,0,1,0.0,3
763,Willian Jose,br BRA,FW,Betis,es La Liga,31-279,1991,3,1,147,1.6,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,0,4,1,1.22,0.00,1.22,1.22,1.22,0.40,0.07,0.48,0.40,0.48,Matches,2023,4,3,75.0,2.45,1.84,0.50,0.67,14.7,1,0.16,+1.3,+1.3,25,38,65.8,463,81,11,14,78.6,7,11,63.6,4,5,80.0,0.0,-0.1,2,3,1,0,32,6,0,0,2,0,0,0,0,0,0,0,2,3,1.84,3,0,0,0,0,0,1,0.61,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,1,1,0,0,1,2,0,50,3,6,28,17,4,50,2,0,0.0,2,100.0,28,130,59,0,0,2,0,34,49,54.4,73,0,2,37,0,1.33,3,4,-1,-0.61,-0.61,1.1,3.1,-2.0,-1.25,-1.25,0,0,4,0,0,0,0,4,8,7,53.3,3
764,Joselu,es ESP,FW,Real Madrid,es La Liga,33-155,1990,3,0,94,1.0,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,1,1,6,0.00,0.96,0.96,0.00,0.96,0.20,0.27,0.47,0.20,0.47,Matches,2023,1,0,0.0,0.96,0.00,0.00,,4.8,0,0.21,-0.2,-0.2,18,29,62.1,195,22,12,16,75.0,2,6,33.3,1,1,100.0,0.4,+0.7,2,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,1,3,2.87,3,0,0,0,0,0,1,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,39,0,3,13,24,6,39,2,0,0.0,2,100.0,26,75,28,1,1,5,0,30,31,34.8,,0,3,31,0,3.00,1,0,+1,+0.96,-1.09,2.1,1.4,+0.6,+0.59,+0.21,0,0,3,1,0,0,0,6,2,4,33.3,3
765,Diogo Jota,pt POR,"FW,MF",Liverpool,eng Premier League,26-268,1996,3,2,173,1.9,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,8,4,19,0.52,0.00,0.52,0.52,0.52,0.40,0.17,0.57,0.40,0.57,Matches,2023,7,2,28.6,3.64,1.04,0.14,0.50,12.5,0,0.11,+0.2,+0.2,49,69,71.0,671,214,29,39,74.4,15,19,78.9,2,3,66.7,0.3,-0.3,4,1,2,0,69,0,0,1,0,1,0,0,0,0,0,0,4,8,4.16,6,0,2,0,0,0,1,0.52,0,0,1,0,0,0,2,1,0,2,0,1,4,25.0,3,1,0,1,1,3,2,0,103,3,13,44,47,20,103,6,3,50.0,3,50.0,54,275,197,4,3,8,1,69,58,64.1,70,0,1,33,0,2.33,6,2,+4,+2.08,+3.01,4.8,2.3,+2.5,+1.31,+3.12,0,4,3,0,0,0,0,9,5,8,38.5,3
766,Antoine Joujou,fr FRA,"FW,DF",Le Havre,fr Ligue 1,20-170,2003,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,19,28,67.9,343,86,11,16,68.8,6,7,85.7,2,4,50.0,0.2,-0.1,2,2,1,0,28,0,0,0,0,2,0,0,0,0,0,0,0,3,5.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,35,0,4,11,21,3,35,4,2,50.0,2,50.0,29,216,93,2,0,2,2,27,27,20.0,,0,2,27,1,0.50,1,0,+1,+1.67,+2.50,0.7,0.9,-0.2,-0.28,+1.02,0,2,0,0,0,0,0,3,2,2,50.0,3
767,Juanlu,es ESP,DF,Sevilla,es La Liga,20-014,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,11,13,84.6,182,73,5,7,71.4,5,5,100.0,1,1,100.0,0.0,0.0,1,0,0,0,10,3,0,0,0,1,3,0,0,0,0,0,0,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15,1,9,3,3,1,15,2,2,100.0,0,0.0,8,43,22,0,1,1,0,8,22,8.1,,0,1,22,2,0.00,1,1,0,0.00,+1.09,0.5,0.3,+0.2,+0.75,+1.40,0,0,2,0,0,0,0,2,0,1,0.0,3
768,Juanpe,es ESP,DF,Girona,es La Liga,32-121,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,11,14,78.6,227,101,5,6,83.3,4,5,80.0,2,3,66.7,0.0,0.0,0,2,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,8,0,24,10,16,7,1,0,24,0,0,,0,,11,32,13,0,0,0,0,11,45,16.7,,0,1,45,2,3.00,1,0,+1,+2.00,+0.80,1.2,0.5,+0.8,+1.59,+1.72,0,0,0,0,0,0,0,1,2,1,66.7,3
769,Mads Juel Andersen,dk DEN,DF,Luton Town,eng Premier League,25-245,1997,2,1,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,24,87.5,410,151,10,11,90.9,8,8,100.0,3,4,75.0,0.0,0.0,0,3,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,2,1,1,2,3,6,0,37,11,21,15,1,0,37,0,0,,0,,16,74,33,0,0,1,0,17,45,49.4,75,0,1,14,0,0.00,0,2,-2,-2.02,+1.93,0.7,2.4,-1.7,-1.75,+0.82,0,4,0,0,0,0,0,3,0,1,0.0,3
770,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30-160,1993,3,3,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,1,0,0.0,0.38,0.00,0.00,,13.5,0,0.02,0.0,0.0,110,130,84.6,2267,648,29,31,93.5,62,68,91.2,14,23,60.9,0.0,0.0,0,5,0,0,119,10,4,0,0,0,0,0,0,0,0,1,1,3,1.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,2,1,0,2,4,50.0,2,2,0,2,2,5,13,0,151,28,87,65,1,1,151,0,0,,0,,103,482,221,0,0,1,0,92,79,88.1,79,2,0,,0,1.33,7,6,+1,+0.38,+0.38,5.2,1.9,+3.3,+1.25,+2.93,0,1,2,0,0,0,0,13,8,3,72.7,3
771,Anthony Jung,de GER,FW,Werder Bremen,de Bundesliga,31-299,1991,2,2,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,39,62,62.9,700,269,14,20,70.0,22,30,73.3,2,6,33.3,0.1,-0.1,1,1,2,1,53,9,0,0,0,6,9,0,0,0,0,0,2,3,1.61,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,0,1,1,1,100.0,0,3,1,2,0,3,4,0,76,9,28,36,12,1,76,0,0,,0,,33,153,78,2,0,1,0,42,84,93.3,84,1,0,,0,0.00,0,3,-3,-1.61,+13.39,1.6,4.1,-2.5,-1.35,+7.03,0,1,0,0,0,0,0,5,2,2,50.0,3
772,Eli Junior Kroupi,fr FRA,FW,Lorient,fr Ligue 1,17-067,2006,2,0,52,0.6,0,1,1,0,0,0,0,0,0.1,0.1,0.9,0.9,2,2,1,0.00,1.73,1.73,0.00,1.73,0.10,1.49,1.59,0.10,1.59,Matches,2023,1,0,0.0,1.73,0.00,0.00,,17.8,0,0.06,-0.1,-0.1,13,14,92.9,173,69,9,9,100.0,3,4,75.0,1,1,100.0,0.3,+0.1,3,2,1,0,14,0,0,2,0,0,0,0,0,0,0,0,0,3,5.19,3,0,0,0,0,0,1,1.73,1,0,0,0,0,0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,20,0,8,5,7,3,20,2,1,50.0,1,50.0,12,75,30,1,1,1,1,10,26,19.3,,0,2,26,1,2.00,3,0,+3,+5.19,+5.19,1.3,1.3,0.0,-0.07,+0.56,0,2,0,1,0,0,0,2,0,0,,3
773,Hamed Junior Traore,ci CIV,MF,Bournemouth,eng Premier League,23-194,2000,2,0,38,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,3,3,0.00,0.00,0.00,0.00,0.00,0.37,0.09,0.45,0.37,0.45,Matches,2023,2,2,100.0,4.74,4.74,0.00,0.00,24.0,0,0.08,-0.2,-0.2,14,23,60.9,205,55,8,9,88.9,5,7,71.4,1,3,33.3,0.0,0.0,1,3,0,0,22,1,0,1,0,3,0,1,1,0,0,0,1,4,9.47,1,0,2,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,31,1,6,13,13,2,31,6,3,50.0,3,50.0,19,145,77,1,1,1,1,24,19,14.1,,0,2,19,1,0.00,0,1,-1,-2.37,-1.20,0.9,0.7,+0.2,+0.50,+1.71,0,0,0,0,0,0,0,4,1,1,50.0,3
774,Vinicius Junior,br BRA,FW,Real Madrid,es La Liga,23-048,2000,3,3,185,2.1,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,9,6,20,0.49,0.00,0.49,0.49,0.49,0.23,0.00,0.23,0.23,0.23,Matches,2023,7,3,42.9,3.41,1.46,0.14,0.33,15.7,0,0.07,+0.5,+0.5,44,60,73.3,663,110,21,25,84.0,8,14,57.1,6,7,85.7,0.3,0.0,0,3,2,0,58,1,0,1,2,3,0,0,0,0,0,1,3,9,4.38,3,0,3,1,2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,97,1,6,29,64,17,97,20,8,40.0,10,50.0,72,606,338,13,8,9,2,83,62,68.5,62,0,0,,0,3.00,5,1,+4,+1.95,+0.89,2.5,1.6,+0.9,+0.44,-0.05,0,4,7,2,0,0,0,4,0,0,,3
775,Josip Juranovic,hr CRO,DF,Union Berlin,de Bundesliga,28-013,1995,1,1,90,1.0,0,2,2,0,0,0,0,0,0.0,0.0,0.5,0.5,0,4,0,0.00,2.00,2.00,0.00,2.00,0.00,0.50,0.50,0.00,0.50,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,25,42,59.5,612,383,4,4,100.0,12,18,66.7,9,18,50.0,0.8,+1.5,4,1,2,1,24,18,3,0,0,10,10,5,3,2,0,0,1,6,6.00,1,4,0,0,1,0,3,3.00,0,2,0,0,1,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,47,3,16,16,15,0,47,2,0,0.0,1,50.0,11,50,17,0,0,0,0,13,90,50.0,90,1,0,,1,3.00,4,1,+3,+3.00,0.00,1.7,2.3,-0.5,-0.53,-0.14,0,0,2,0,0,0,0,10,2,0,100.0,3
776,Julian Justvan,de GER,MF,Hoffenheim,de Bundesliga,25-149,1998,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,12,33.3,109,42,1,4,25.0,1,3,33.3,2,4,50.0,0.0,0.0,0,2,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,14,1,2,6,7,2,14,0,0,,0,,10,126,113,2,1,1,0,11,20,11.1,,0,1,20,1,0.00,0,0,0,0.00,0.00,0.2,0.2,0.0,+0.11,+0.55,0,0,0,0,0,0,0,1,0,0,,3
777,Filip Jorgensen,dk DEN,GK,Villarreal,es La Liga,21-135,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,77,100,77.0,1983,1613,24,24,100.0,30,32,93.8,23,44,52.3,0.0,0.0,0,1,0,0,82,18,10,0,1,0,0,0,0,0,0,0,0,1,0.33,1,0,0,0,0,0,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,107,92,107,0,0,0,107,0,0,,0,,62,264,183,0,0,0,0,55,90,100.0,90,3,0,,0,1.00,5,6,-1,-0.33,,4.6,4.5,+0.1,+0.04,,0,0,1,0,0,0,0,3,1,0,100.0,3
778,Mathias Jorgensen,dk DEN,DF,Brentford,eng Premier League,33-128,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,4.48,4.48,0.00,4.48,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,127,71,2,2,100.0,2,3,66.7,2,2,100.0,0.1,-0.3,1,1,2,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,8,1,5,1,2,0,8,0,0,,0,,4,14,10,0,0,0,0,4,7,2.6,,0,1,7,2,1.00,0,0,0,0.00,-1.03,0.4,0.1,+0.3,+3.61,+2.23,0,0,0,0,0,0,0,2,0,0,,3
779,Mohamed Kaba,fr FRA,MF,Lecce,it Serie A,21-306,2001,2,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,22,77.3,289,134,7,9,77.8,10,12,83.3,0,0,,0.0,-0.1,1,1,0,0,20,2,2,0,0,0,0,0,0,0,0,0,0,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,1,3,33.3,2,2,0,2,1,3,2,0,34,3,9,18,7,1,34,0,0,,0,,15,79,23,0,0,3,1,17,36,39.4,,0,2,36,0,2.00,4,0,+4,+5.07,+7.55,0.6,1.0,-0.3,-0.40,+0.35,0,2,2,0,0,0,0,5,6,3,66.7,3
780,Sory Kaba,gn GUI,FW,Las Palmas,es La Liga,28-032,1995,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,11,63.6,97,24,5,8,62.5,2,3,66.7,0,0,,0.0,0.0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,20,1,1,9,11,4,20,2,0,0.0,2,100.0,15,54,22,2,0,4,1,19,67,24.8,67,0,0,,0,1.00,0,0,0,0.00,+0.44,0.8,0.2,+0.5,+0.73,+1.75,0,0,4,0,0,0,0,1,5,2,71.4,3
781,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,23-157,2000,2,2,153,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,3,19,0,0.59,0.00,0.59,0.59,0.59,0.24,0.00,0.24,0.24,0.24,Matches,2023,4,2,50.0,2.35,1.18,0.25,0.50,12.8,0,0.10,+0.6,+0.6,95,105,90.5,2015,666,22,24,91.7,58,61,95.1,14,18,77.8,0.0,0.0,0,10,1,0,103,2,2,0,2,0,0,0,0,0,0,0,0,2,1.18,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,3,1,3,0,0,3,4,75.0,1,4,2,2,3,6,10,0,134,13,47,74,13,4,134,1,0,0.0,1,100.0,73,412,315,1,0,1,0,87,77,85.0,77,1,0,,0,1.50,1,4,-3,-1.76,-11.76,2.0,4.4,-2.4,-1.42,-6.98,0,3,0,0,0,0,0,8,1,5,16.7,3
782,Christian Kabasele,be BEL,DF,Udinese,it Serie A,32-186,1991,2,2,180,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,82,99,82.8,1470,434,33,38,86.8,39,44,88.6,7,12,58.3,0.0,0.0,0,9,0,0,88,11,2,0,0,2,2,0,0,0,0,0,1,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,4,1,3,3,3,7,0,112,14,50,57,5,0,112,0,0,,0,,64,308,166,1,0,0,0,70,90,100.0,90,2,0,,0,0.50,1,4,-3,-1.50,,1.8,2.4,-0.6,-0.28,,0,4,1,0,0,0,0,5,4,0,100.0,3
783,Issa Kabore,bf BFA,DF,Luton Town,eng Premier League,22-109,2001,2,2,132,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,9,6,9,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.03,0.20,Matches,2023,2,0,0.0,1.36,0.00,0.00,,20.0,0,0.02,0.0,0.0,32,42,76.2,526,244,20,22,90.9,10,13,76.9,2,6,33.3,0.3,-0.3,1,4,1,1,35,7,0,0,0,6,7,0,0,0,0,0,1,5,3.41,2,0,1,1,0,1,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,1,1,57,4,17,23,20,4,57,4,3,75.0,1,25.0,40,321,216,5,4,6,1,36,66,73.3,66,0,0,,0,0.00,0,3,-3,-2.05,+3.58,0.6,3.2,-2.6,-1.74,+1.57,0,2,1,0,0,0,0,6,0,2,0.0,3
784,Abdoul Kader Bamba,fr FRA,"MF,FW",Nantes,fr Ligue 1,29-096,1994,3,1,101,1.1,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,4,4,11,0.00,0.89,0.89,0.00,0.89,0.11,0.21,0.33,0.11,0.33,Matches,2023,2,1,50.0,1.78,0.89,0.00,0.00,15.7,0,0.06,-0.1,-0.1,42,52,80.8,695,228,22,25,88.0,16,20,80.0,4,5,80.0,0.3,+0.8,2,5,2,0,48,2,1,1,0,2,0,1,0,1,0,2,0,8,7.06,5,1,0,1,1,0,2,1.76,1,1,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,62,1,7,31,24,6,62,4,1,25.0,3,75.0,58,354,134,6,4,0,5,54,34,37.4,59,0,2,21,0,0.33,3,4,-1,-0.89,+0.17,2.2,2.5,-0.3,-0.30,+1.37,0,0,6,2,0,0,0,10,0,0,,3
785,Pavel Kaderabek,cz CZE,"MF,DF",Hoffenheim,de Bundesliga,31-126,1992,2,2,180,2.0,1,0,1,1,0,0,1,0,1.1,1.1,0.3,1.4,6,4,22,0.50,0.00,0.50,0.50,0.50,0.55,0.13,0.69,0.55,0.69,Matches,2023,3,1,33.3,1.50,0.50,0.33,1.00,10.4,0,0.37,-0.1,-0.1,59,84,70.2,1178,364,21,27,77.8,29,37,78.4,9,15,60.0,0.2,-0.3,3,5,1,1,70,12,0,0,1,10,12,0,0,0,0,2,3,3,1.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,4,4,7,0,110,12,26,35,49,9,110,2,0,0.0,2,100.0,49,214,101,3,2,0,1,65,90,100.0,90,2,0,,0,1.50,4,4,0,0.00,,4.3,5.1,-0.7,-0.37,,0,2,1,0,0,0,0,5,6,4,60.0,3
786,Tino Kadewere,zw ZIM,FW,Lyon,fr Ligue 1,27-236,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.24,0.06,0.24,Matches,2023,1,0,0.0,4.50,0.00,0.00,,34.2,0,0.01,0.0,0.0,2,3,66.7,49,23,0,1,0.0,2,2,100.0,0,0,,0.0,0.0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,7,2,2,2,3,0,7,0,0,,0,,5,30,6,0,0,0,3,4,20,7.4,,0,1,20,2,1.00,0,0,0,0.00,+1.44,0.1,0.2,-0.1,-0.40,+0.94,0,0,0,0,0,0,0,1,0,2,0.0,3
787,Kaiky,br BRA,DF,Almería,es La Liga,19-229,2004,1,0,39,0.4,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,2.31,0.00,2.31,2.31,2.31,0.09,0.00,0.09,0.09,0.09,Matches,2023,1,1,100.0,2.31,2.31,1.00,1.00,18.0,0,0.04,+1.0,+1.0,5,11,45.5,90,37,1,2,50.0,4,7,57.1,0,1,0.0,0.0,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,18,4,10,7,1,1,18,0,0,,0,,5,25,6,0,0,0,0,5,39,14.4,,0,1,39,2,1.00,1,1,0,0.00,+1.56,0.2,1.3,-1.1,-2.48,-1.83,0,0,0,0,0,0,0,1,0,2,0.0,3
788,Florian Kainz,at AUT,MF,Köln,de Bundesliga,30-309,1992,2,2,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,10,11,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,45,66,68.2,883,326,16,22,72.7,22,29,75.9,6,12,50.0,0.7,-0.2,3,7,4,2,54,11,2,2,0,9,3,3,0,2,0,1,1,8,5.11,5,1,1,0,1,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,78,0,4,45,30,5,78,6,3,50.0,1,16.7,52,324,153,5,2,0,5,55,71,78.9,71,0,0,,0,0.00,1,2,-1,-0.63,+1.73,1.1,3.2,-2.0,-1.30,-2.91,0,0,5,1,0,0,0,7,0,0,,3
