ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
632,Lucas Paqueta,br BRA,MF,West Ham,eng Premier League,25-354,1997,1,1,89,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0,6,1,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.33,0.18,0.33,Matches,2023,3,0,0.0,3.03,0.00,0.00,,12.1,0,0.06,-0.2,-0.2,31,40,77.5,491,183,15,16,93.8,12,13,92.3,3,8,37.5,0.2,-0.1,2,2,1,0,39,1,0,2,1,0,1,0,0,0,0,0,1,2,2.02,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,7,5,3,0,3,3,100.0,0,0,0,0,0,8,1,0,57,2,19,30,8,3,57,2,0,0.0,2,100.0,27,148,49,1,0,2,1,31,89,98.9,89,0,0,,0,1.00,1,1,0,0.00,0.00,1.1,1.3,-0.3,-0.26,-0.26,0,4,3,0,0,0,0,14,2,0,100.0,MP
633,Aitor Paredes,es ESP,DF,Athletic Club,es La Liga,23-109,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches,2023,2,0,0.0,2.00,0.00,0.00,,7.9,0,0.11,-0.2,-0.2,34,36,94.4,707,308,10,10,100.0,18,19,94.7,5,6,83.3,0.0,0.0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,2,1,0,0,3,0,44,13,32,9,3,2,44,0,0,,0,,21,136,92,1,0,0,0,26,90,100.0,90,1,0,,0,0.00,0,2,-2,-2.00,,0.4,0.9,-0.5,-0.50,,0,1,0,0,0,0,0,6,0,1,0.0,MP
634,Daniel Parejo,es ESP,MF,Villarreal,es La Liga,34-122,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,80,91,87.9,1371,528,37,42,88.1,39,40,97.5,4,8,50.0,0.4,-0.1,2,8,2,1,81,9,6,0,0,3,0,3,2,0,0,1,0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,1,1,0,0,1,1,0,95,2,27,56,12,0,95,0,0,,0,,61,192,74,1,0,1,2,68,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,0.9,1.1,-0.1,-0.13,,0,0,2,0,0,0,0,11,1,0,100.0,MP
635,Thomas Partey,gh GHA,"DF,MF",Arsenal,eng Premier League,30-064,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,100,107,93.5,1556,429,55,58,94.8,38,40,95.0,4,6,66.7,0.1,-0.1,2,16,2,0,97,10,5,0,0,0,5,0,0,0,0,0,0,6,6.00,6,0,0,0,0,0,2,2.00,2,0,0,0,0,0,2,1,1,1,0,1,3,33.3,2,1,1,0,2,4,0,0,113,2,17,74,23,1,113,1,1,100.0,0,0.0,80,377,242,6,0,0,1,83,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,0.8,1.2,-0.4,-0.35,,0,0,0,0,0,0,0,9,0,2,0.0,MP
636,Nathan Patterson,sct SCO,DF,Everton,eng Premier League,21-304,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,2,3,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches,2023,3,0,0.0,3.00,0.00,0.00,,19.4,0,0.10,-0.3,-0.3,32,56,57.1,455,199,17,21,81.0,12,21,57.1,1,9,11.1,0.0,0.0,0,1,0,0,41,14,0,0,0,2,14,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,2,3,66.7,1,2,0,2,1,3,3,0,70,3,19,26,25,2,70,1,0,0.0,1,100.0,24,135,71,1,0,0,0,32,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,2.7,1.5,+1.2,+1.22,,0,1,0,0,0,0,0,2,1,2,33.3,MP
637,Gabriel Paulista,br BRA,DF,Valencia,es La Liga,32-263,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,39,76.9,526,178,15,15,100.0,12,14,85.7,3,9,33.3,0.0,0.0,0,1,0,0,33,6,6,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,2,0,0,1,1,100.0,0,0,0,0,2,4,11,0,52,15,35,18,0,0,52,0,0,,0,,23,93,45,0,0,0,0,24,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.1,0.7,+0.4,+0.40,,0,2,0,0,0,0,0,4,2,2,50.0,MP
638,Alfonso Pedraza,es ESP,DF,Villarreal,es La Liga,27-129,1996,1,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,6,1,5,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches,2023,1,0,0.0,1.34,0.00,0.00,,20.3,0,0.04,0.0,0.0,39,44,88.6,587,161,26,27,96.3,12,13,92.3,1,2,50.0,0.0,0.0,1,1,0,0,36,8,1,0,0,2,7,0,0,0,0,0,2,2,2.69,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,3,0,3,0,0,2,3,66.7,1,1,0,1,2,5,0,0,55,0,15,25,15,0,55,2,0,0.0,2,100.0,28,237,141,4,0,0,0,28,67,74.4,,0,1,67,0,0.00,1,1,0,0.00,+3.91,0.8,0.9,-0.1,-0.09,+0.15,0,0,1,0,0,0,0,8,1,2,33.3,MP
639,Pedri,es ESP,MF,Barcelona,es La Liga,20-264,2002,1,1,78,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,5,4,0.00,0.00,0.00,0.00,0.00,0.07,0.30,0.36,0.07,0.36,Matches,2023,1,0,0.0,1.15,0.00,0.00,,20.4,0,0.06,-0.1,-0.1,28,35,80.0,367,82,16,19,84.2,10,11,90.9,0,1,0.0,0.2,-0.3,3,2,2,0,32,2,1,2,0,0,0,0,0,0,0,1,0,3,3.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,39,0,1,16,23,2,39,3,3,100.0,0,0.0,19,135,72,1,0,2,0,34,78,86.7,78,0,0,,0,1.00,0,0,0,0.00,0.00,1.1,0.5,+0.6,+0.64,-1.66,0,0,1,0,0,0,0,0,0,0,,MP
640,Facundo Pellistri,uy URU,MF,Manchester Utd,eng Premier League,21-239,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,2.86,0.00,2.86,2.86,2.86,Matches,2023,1,0,0.0,6.43,0.00,0.00,,3.6,0,0.44,-0.4,-0.4,2,3,66.7,20,6,2,2,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0,7,1,3,2,3,1,7,1,0,0.0,1,100.0,3,38,5,0,0,0,0,5,14,15.6,,0,1,14,0,3.00,0,0,0,0.00,-1.18,0.5,0.7,-0.2,-1.36,-1.59,0,0,1,0,0,0,0,1,1,0,100.0,MP
641,Andy Pelmard,fr FRA,DF,Clermont Foot,fr Ligue 1,23-157,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,2,4,1,0.00,0.00,0.00,0.00,0.00,0.25,0.36,0.61,0.25,0.61,Matches,2023,1,1,100.0,1.00,1.00,0.00,0.00,8.6,0,0.25,-0.2,-0.2,61,70,87.1,959,265,25,28,89.3,27,29,93.1,3,4,75.0,0.3,-0.4,1,3,1,0,66,3,2,1,0,0,0,0,0,0,0,1,2,3,3.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,2,1,1,0,1,0,0,74,4,29,41,4,1,74,1,1,100.0,0,0.0,61,417,231,2,1,0,0,56,90,100.0,90,1,0,,0,0.00,2,4,-2,-2.00,,1.8,2.5,-0.7,-0.70,,0,1,1,0,0,0,0,6,1,1,50.0,MP
642,Ruben Pena,es ESP,DF,Osasuna,es La Liga,32-029,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,4,6,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.18,0.08,0.18,Matches,2023,1,0,0.0,1.00,0.00,0.00,,14.8,0,0.08,-0.1,-0.1,41,56,73.2,804,363,18,25,72.0,12,15,80.0,8,12,66.7,0.1,-0.1,1,7,1,1,51,5,0,0,0,5,5,0,0,0,0,0,3,5,5.00,1,0,2,1,1,0,1,1.00,0,0,0,1,0,0,6,5,0,5,1,2,5,40.0,3,0,0,0,4,10,3,0,73,8,19,36,18,1,73,4,2,50.0,1,25.0,35,232,165,3,1,2,0,36,90,100.0,90,1,0,,0,3.00,2,0,+2,+2.00,,1.0,1.0,-0.1,-0.05,,0,0,3,0,0,0,0,12,1,0,100.0,MP
643,Andreas Pereira,br BRA,MF,Fulham,eng Premier League,27-227,1996,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,11,54.5,79,30,4,6,66.7,0,2,0.0,1,1,100.0,0.0,0.0,0,1,0,0,10,1,0,0,0,1,0,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,16,2,2,7,7,1,16,1,0,0.0,1,100.0,9,36,6,0,0,1,0,11,33,36.7,,0,1,33,0,3.00,1,0,+1,+2.73,+2.73,1.2,0.6,+0.7,+1.79,+4.75,0,1,0,0,0,0,0,1,1,0,100.0,MP
644,Danilo Pereira,pt POR,DF,Paris S-G,fr Ligue 1,31-341,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,151,157,96.2,2566,749,54,55,98.2,93,95,97.9,3,5,60.0,0.1,0.0,0,38,0,0,156,1,1,0,0,0,0,0,0,0,0,0,1,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,161,7,18,127,18,0,161,1,1,100.0,0,0.0,150,805,417,5,0,0,0,137,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,1.2,0.1,+1.1,+1.11,,0,0,0,0,0,0,0,13,0,1,0.0,MP
645,Mathias Pereira Lage,pt POR,FW,Brest,fr Ligue 1,26-259,1996,1,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,4,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Matches,2023,1,0,0.0,1.36,0.00,0.00,,25.3,1,0.07,-0.1,-0.1,9,16,56.3,126,48,4,5,80.0,3,5,60.0,0,4,0.0,0.1,0.0,1,1,0,0,10,6,2,0,0,8,0,4,4,0,0,0,0,1,1.36,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0,24,2,4,4,16,2,24,1,0,0.0,1,100.0,9,93,63,1,0,1,0,10,66,73.3,66,0,0,,0,3.00,2,2,0,0.00,-3.75,1.2,0.7,+0.5,+0.71,-4.23,0,1,0,0,0,0,0,0,1,0,100.0,MP
646,Ayoze Perez,es ESP,FW,Betis,es La Liga,30-018,1993,1,1,83,0.9,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,4,2,3,1.08,0.00,1.08,1.08,1.08,0.29,0.00,0.29,0.29,0.29,Matches,2023,2,2,100.0,2.17,2.17,0.50,0.50,14.5,0,0.13,+0.7,+0.7,16,21,76.2,177,62,11,12,91.7,2,2,100.0,1,2,50.0,0.0,0.0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,2,2,0,2,4,50.0,2,1,0,1,2,6,1,0,36,1,9,15,14,6,36,5,2,40.0,3,60.0,21,140,110,1,2,1,4,21,83,92.2,83,0,0,,0,3.00,1,1,0,0.00,-12.86,0.7,0.7,-0.1,-0.09,-2.79,0,3,1,0,0,0,0,7,0,3,0.0,MP
647,Carles Perez,es ESP,MF,Celta Vigo,es La Liga,25-181,1998,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,14,64.3,119,33,5,7,71.4,4,4,100.0,0,3,0.0,0.1,-0.1,2,0,1,1,14,0,0,0,0,3,0,0,0,0,0,0,0,3,4.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,20,0,2,7,11,1,20,1,0,0.0,1,100.0,16,65,41,0,1,1,4,17,62,68.9,62,0,0,,0,0.00,0,1,-1,-1.45,+1.76,0.8,0.7,+0.1,+0.17,+0.37,0,2,1,1,0,0,0,3,0,1,0.0,MP
648,Francisco Perez,es ESP,MF,Valencia,es La Liga,20-341,2002,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,11,13,84.6,144,41,9,10,90.0,1,1,100.0,1,1,100.0,0.2,-0.1,1,1,1,1,13,0,0,1,0,2,0,0,0,0,0,0,1,2,3.00,2,0,0,0,0,0,1,1.50,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,21,0,2,11,8,3,21,2,1,50.0,1,50.0,13,124,38,1,2,2,6,13,60,66.7,60,0,0,,0,3.00,1,0,+1,+1.50,+1.50,0.7,0.3,+0.5,+0.69,+0.85,0,2,1,0,0,0,0,4,0,0,,MP
649,Ivan Perisic,hr CRO,FW,Tottenham,eng Premier League,34-195,1989,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.49,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,11,16,68.8,172,97,5,7,71.4,5,8,62.5,1,1,100.0,0.1,-0.1,1,0,2,1,14,2,0,0,0,3,2,0,0,0,0,0,0,2,11.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,1,2,3,12,0,17,3,3,100.0,0,0.0,13,72,44,2,0,0,0,14,16,17.8,,0,1,16,0,1.00,0,0,0,0.00,0.00,0.2,0.4,-0.2,-1.09,-0.18,0,0,0,0,0,0,0,1,0,0,,MP
650,Denis Petric,rs SRB,GK,Nantes,fr Ligue 1,35-084,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,8,75.0,156,126,2,2,100.0,3,3,100.0,1,2,50.0,0.0,0.0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,7,8,0,0,0,8,0,0,,0,,6,38,16,0,0,0,0,4,24,26.7,,0,1,24,0,0.00,0,1,-1,-3.75,-3.75,0.2,0.1,0.0,+0.16,+0.29,0,0,0,0,0,0,0,0,0,0,,MP
651,Njegos Petrovic,rs SRB,DF,Granada,es La Liga,24-029,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,6,83.3,75,11,2,2,100.0,2,2,100.0,0,1,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,7,0,2,2,3,0,7,0,0,,0,,6,22,9,0,0,0,0,6,9,10.0,,0,1,9,0,0.00,0,1,-1,-10.00,-8.89,0.1,0.5,-0.3,-3.45,-2.20,0,0,0,0,0,0,0,0,0,0,,MP
652,German Pezzella,ar ARG,DF,Betis,es La Liga,32-050,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,22,90.9,380,197,6,6,100.0,12,13,92.3,1,2,50.0,0.0,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,3,3,0,3,4,3,0,34,10,27,6,1,1,34,0,0,,0,,17,49,15,0,0,1,0,20,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.1,0.9,+0.1,+0.13,,0,0,0,0,0,0,0,2,0,5,0.0,MP
653,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,eng Premier League,21-189,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,4,75.0,27,5,3,3,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,1,1,2,1,4,0,0,,0,,2,39,39,1,1,0,0,3,4,4.4,,0,1,4,0,0.00,0,1,-1,-22.50,-19.36,0.3,0.6,-0.3,-5.72,-4.33,0,0,0,0,0,0,0,1,0,0,,MP
654,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,29-162,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,34,64.7,734,516,4,4,100.0,8,8,100.0,10,22,45.5,0.0,0.0,1,2,0,0,21,13,4,0,1,0,0,0,0,0,0,0,0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,20,30,6,0,0,36,0,0,,0,,18,155,120,0,0,0,0,18,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,2.7,1.5,+1.2,+1.22,,0,0,0,0,0,0,0,0,0,0,,MP
655,Ronael Pierre-Gabriel,fr FRA,DF,Nantes,fr Ligue 1,25-064,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,42,49,85.7,588,253,14,16,87.5,21,22,95.5,1,3,33.3,0.0,0.0,0,2,0,0,45,4,2,0,0,0,2,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,4,0,59,5,41,15,3,0,59,0,0,,0,,43,327,127,1,0,2,0,41,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,1.1,1.1,-0.1,-0.05,,0,1,1,0,0,0,0,1,1,2,33.3,MP
656,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,30-079,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,14,19,73.7,263,76,2,4,50.0,12,12,100.0,0,3,0.0,0.0,0.0,0,0,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,1,2,0,1,2,50.0,1,0,0,0,2,5,10,0,33,13,21,10,3,0,33,0,0,,0,,9,66,15,0,0,0,0,12,90,100.0,90,1,0,,0,1.00,2,2,0,0.00,,2.2,1.3,+0.9,+0.94,,0,0,0,0,0,0,0,2,3,0,100.0,MP
657,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,22-261,2000,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,1,0,0.0,2.81,0.00,0.00,,23.4,0,0.01,0.0,0.0,11,14,78.6,146,50,8,8,100.0,3,3,100.0,0,2,0.0,0.0,0.0,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,17,1,9,6,4,0,17,0,0,,0,,12,136,68,2,0,0,0,7,32,35.6,,0,1,32,0,1.00,0,0,0,0.00,0.00,0.1,0.7,-0.6,-1.78,-1.03,0,1,0,0,0,0,0,6,0,1,0.0,MP
658,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31-119,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,23,73.9,401,206,2,2,100.0,12,12,100.0,3,9,33.3,0.0,0.0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,24,27,0,0,0,27,0,0,,0,,14,49,29,0,0,0,0,9,90,100.0,90,1,0,,0,3.00,5,1,+4,+4.00,,3.3,1.8,+1.6,+1.58,,0,0,0,0,0,0,0,0,0,0,,MP
659,Portu,es ESP,FW,Getafe,es La Liga,31-087,1992,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,12,75.0,119,88,3,4,75.0,2,2,100.0,1,1,100.0,0.1,-0.1,1,1,1,0,11,1,0,0,0,1,0,1,0,1,0,0,2,1,2.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,0,1,4,5,80.0,1,0,0,0,0,4,0,0,18,0,3,3,13,3,18,0,0,,0,,5,84,78,2,0,1,1,10,45,50.0,,0,1,45,0,1.00,0,0,0,0.00,0.00,0.1,1.0,-0.9,-1.86,-2.00,0,0,0,0,0,0,0,3,0,1,0.0,MP
660,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,24-175,1999,1,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,35,44,79.5,621,198,16,19,84.2,13,17,76.5,4,5,80.0,0.1,0.0,1,2,1,0,34,10,3,0,1,0,7,0,0,0,0,0,0,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,51,2,15,31,5,0,51,2,0,0.0,2,100.0,23,66,35,0,0,0,0,30,65,72.2,65,0,0,,0,0.00,0,2,-2,-2.77,-2.77,1.2,2.0,-0.8,-1.06,-1.40,0,0,1,0,0,0,0,1,1,0,100.0,MP
